"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,1532.00,1532.00,1495.00,1505.40,280,2401
01/04/2000,1466.10,1466.10,1449.40,1449.40,738,2375
01/05/2000,1446.10,1451.30,1446.10,1451.30,273,2282
01/06/2000,1441.30,1441.30,1441.30,1441.30,111,2183
01/07/2000,1466.30,1498.90,1466.30,1498.90,400,2356
01/10/2000,1513.70,1513.70,1513.70,1513.70,66,2378
01/11/2000,1505.00,1505.00,1492.70,1492.70,76,2402
01/12/2000,1480.50,1480.50,1480.50,1480.50,155,2460
01/13/2000,1497.50,1497.50,1497.50,1497.50,218,2625
01/14/2000,1517.50,1517.50,1517.50,1517.50,104,2602
01/18/2000,1508.70,1508.70,1508.70,1508.70,0,2580
01/19/2000,1511.70,1511.70,1511.70,1511.70,127,2625
01/20/2000,1495.00,1496.00,1495.00,1496.00,178,2591
01/21/2000,1492.60,1492.60,1492.60,1492.60,11,2580
01/24/2000,1446.20,1449.70,1446.20,1449.70,44,2590
01/25/2000,1456.40,1456.40,1456.40,1456.40,34,2593
01/26/2000,1453.20,1453.20,1453.20,1453.20,73,2588
01/27/2000,1447.30,1447.30,1447.30,1447.30,0,2588
01/28/2000,1426.00,1426.00,1403.60,1403.60,25,2596
01/31/2000,1396.00,1439.00,1396.00,1439.00,193,2578
02/01/2000,1446.20,1455.30,1446.20,1455.30,28,2583
02/02/2000,1466.40,1466.40,1454.40,1454.40,17,2583
02/03/2000,1446.10,1474.90,1446.10,1474.90,459,2650
02/04/2000,1476.00,1476.00,1469.80,1469.80,21,2657
02/07/2000,1467.30,1467.30,1466.00,1466.00,0,2570
02/08/2000,1486.30,1486.30,1485.30,1485.30,72,2620
02/09/2000,1466.00,1466.00,1456.90,1456.90,259,2709
02/10/2000,1457.90,1457.90,1457.90,1457.90,100,2725
02/11/2000,1446.00,1446.00,1426.10,1434.80,76,2688
02/14/2000,1436.50,1436.50,1436.50,1436.50,23,2685
02/15/2000,1446.30,1448.20,1446.30,1448.20,305,2624
02/16/2000,1430.50,1430.60,1430.50,1430.60,105,2692
02/17/2000,1426.00,1426.00,1423.30,1423.30,4,2692
02/18/2000,1396.10,1396.10,1390.50,1390.50,375,2855
02/22/2000,1393.00,1393.00,1381.50,1385.80,192,2858
02/23/2000,1390.00,1409.00,1390.00,1402.30,15,2849
02/24/2000,1375.00,1391.90,1375.00,1391.90,128,2823
02/25/2000,1392.00,1392.00,1374.60,1374.60,3,2823
02/28/2000,1384.50,1384.50,1384.50,1384.50,35,2813
02/29/2000,1408.00,1409.10,1406.00,1409.10,126,2857
03/01/2000,1413.20,1422.30,1413.20,1422.30,152,2923
03/02/2000,1422.30,1422.30,1422.30,1422.30,177,2995
03/03/2000,1446.30,1448.90,1446.30,1448.90,267,3185
03/06/2000,1426.10,1433.30,1426.00,1433.30,129,3269
03/07/2000,1412.00,1412.00,1389.70,1389.70,1114,3788
03/08/2000,1390.00,1403.40,1389.00,1403.40,189,3862
03/09/2000,1426.20,1443.00,1426.20,1441.70,1473,4810
03/10/2000,1445.00,1446.20,1437.00,1437.00,42,4807
03/13/2000,1426.00,1429.00,1406.10,1420.60,97,4787
03/14/2000,1426.00,1426.00,1399.20,1399.20,669,5156
03/15/2000,1405.50,1432.60,1405.50,1432.60,155,5124
03/16/2000,1445.00,1498.50,1445.00,1498.50,118,5183
03/17/2000,1501.50,1515.00,1501.50,1509.40,33,5195
03/20/2000,1491.00,1498.50,1491.00,1498.50,85,5228
03/21/2000,1488.00,1531.00,1488.00,1528.10,164,5204
03/22/2000,1532.00,1541.30,1531.50,1538.50,331,5163
03/23/2000,1536.00,1572.00,1536.00,1565.60,90,5181
03/24/2000,1564.00,1592.50,1560.00,1577.20,75,5160
03/27/2000,1571.50,1571.50,1560.30,1560.30,56,5158
03/28/2000,1559.00,1565.50,1551.90,1551.90,243,5252
03/29/2000,1553.00,1553.00,1540.00,1552.30,485,5432
03/30/2000,1541.00,1541.00,1517.30,1525.60,146,5459
03/31/2000,1535.00,1553.00,1535.00,1536.60,44,5452
04/03/2000,1530.00,1549.50,1530.00,1549.50,108,5542
04/04/2000,1534.50,1540.50,1493.00,1540.50,58,5648
04/05/2000,1520.50,1530.00,1517.00,1526.50,361,5646
04/06/2000,1548.90,1548.90,1537.90,1537.90,184,5657
04/07/2000,1550.40,1550.40,1550.40,1550.40,25,5672
04/10/2000,1555.50,1558.00,1542.50,1542.80,283,5812
04/11/2000,1548.50,1548.90,1540.00,1540.10,164,5818
04/12/2000,1497.20,1497.20,1497.20,1497.20,159,5801
04/13/2000,1497.50,1502.00,1476.30,1476.30,180,5856
04/14/2000,1447.00,1452.00,1386.00,1386.00,286,5957
04/17/2000,1384.00,1432.20,1379.00,1432.20,218,5941
04/18/2000,1434.00,1472.70,1434.00,1472.70,198,5909
04/19/2000,1474.00,1474.00,1458.00,1460.10,69,5912
04/20/2000,1460.00,1467.20,1454.50,1467.20,84,5864
04/24/2000,1448.00,1457.00,1443.00,1457.00,143,5947
04/25/2000,1471.00,1510.00,1471.00,1510.00,68,5968
04/26/2000,1510.00,1510.00,1490.00,1496.30,142,5968
04/27/2000,1461.30,1500.00,1461.30,1488.30,395,6150
04/28/2000,1488.00,1488.00,1481.50,1481.50,300,6393
05/01/2000,1500.00,1510.50,1496.00,1498.40,80,6357
05/02/2000,1488.50,1494.00,1471.50,1471.50,332,6620
05/03/2000,1466.00,1466.00,1425.00,1443.00,331,6778
05/04/2000,1442.00,1444.00,1435.00,1444.00,133,6820
05/05/2000,1460.90,1460.90,1460.00,1460.00,16,6820
05/08/2000,1452.00,1452.00,1449.50,1451.00,178,6896
05/09/2000,1458.00,1458.00,1440.80,1440.80,399,7198
05/10/2000,1430.00,1430.00,1404.00,1408.50,1056,7909
05/11/2000,1419.00,1435.80,1417.50,1435.80,292,7735
05/12/2000,1446.00,1458.50,1446.00,1451.70,327,7878
05/15/2000,1450.00,1481.00,1446.00,1479.20,469,8157
05/16/2000,1490.00,1500.00,1479.00,1493.40,435,8340
05/17/2000,1479.50,1481.50,1472.50,1478.40,699,8834
05/18/2000,1479.00,1485.00,1463.70,1463.70,792,9175
05/19/2000,1451.00,1451.00,1432.00,1436.20,1264,9784
05/22/2000,1430.00,1430.00,1394.00,1424.70,2016,10346
05/23/2000,1417.50,1428.00,1401.60,1403.30,4799,13296
05/24/2000,1405.00,1425.00,1392.00,1422.60,3707,15059
05/25/2000,1433.00,1433.00,1400.00,1409.80,6515,19936
05/26/2000,1416.00,1416.00,1394.50,1402.10,5892,24034
05/30/2000,1416.50,1450.00,1416.50,1448.50,9657,29054
05/31/2000,1446.00,1460.00,1443.80,1443.80,14251,37680
06/01/2000,1456.50,1474.00,1453.50,1473.40,16857,46325
06/02/2000,1510.50,1511.00,1497.30,1498.20,17690,58209
06/05/2000,1495.00,1501.50,1490.00,1492.70,27959,75131
06/06/2000,1488.00,1498.00,1480.50,1485.10,36551,97405
06/07/2000,1485.00,1499.50,1479.50,1494.30,52320,131731
06/08/2000,1497.00,1498.00,1480.20,1489.00,111597,187675
06/09/2000,1496.50,1497.80,1477.50,1484.50,97111,224345
06/12/2000,1487.50,1488.50,1468.50,1469.00,108893,269350
06/13/2000,1468.00,1496.00,1466.00,1494.50,131287,313811
06/14/2000,1499.00,1507.00,1490.50,1498.00,106503,344985
06/15/2000,1498.00,1506.00,1486.50,1497.50,91082,363108
06/16/2000,1500.50,1503.00,1481.00,1488.00,51527,365955
06/19/2000,1486.00,1512.40,1483.00,1504.50,52242,369559
06/20/2000,1504.00,1509.00,1490.50,1499.00,54343,365421
06/21/2000,1491.00,1503.50,1488.50,1498.60,46682,366898
06/22/2000,1495.50,1495.50,1468.50,1476.30,59036,368401
06/23/2000,1476.30,1478.80,1457.50,1463.50,47211,368213
06/26/2000,1470.00,1480.00,1466.60,1479.00,43923,365282
06/27/2000,1475.50,1484.00,1469.80,1471.00,43156,367779
06/28/2000,1473.90,1486.50,1470.50,1471.20,48550,367737
06/29/2000,1463.00,1473.90,1452.00,1458.00,63652,364855
06/30/2000,1455.00,1471.50,1455.00,1468.10,51617,364704
07/03/2000,1470.50,1491.00,1468.00,1490.50,21800,365652
07/05/2000,1480.00,1481.50,1458.50,1463.30,51998,364591
07/06/2000,1464.50,1478.50,1456.60,1473.70,56025,365961
07/07/2000,1479.00,1502.00,1476.50,1494.70,52869,367310
07/10/2000,1490.50,1502.70,1490.00,1491.50,41950,364898
07/11/2000,1488.00,1505.50,1486.30,1494.70,58446,366011
07/12/2000,1506.00,1514.50,1500.50,1505.70,46120,366643
07/13/2000,1510.50,1516.50,1505.50,1509.50,45624,368917
07/14/2000,1515.00,1525.50,1510.00,1524.00,42256,369308
07/17/2000,1521.10,1533.00,1519.50,1522.00,46062,367264
07/18/2000,1518.00,1519.00,1506.00,1511.50,53636,368376
07/19/2000,1506.50,1510.00,1493.50,1500.30,53087,370366
07/20/2000,1501.00,1516.90,1499.50,1516.20,58106,375736
07/21/2000,1507.00,1507.50,1488.50,1489.50,48260,375699
07/24/2000,1493.00,1499.00,1476.40,1481.40,52297,375334
07/25/2000,1484.50,1488.00,1477.50,1484.50,46570,377803
07/26/2000,1480.20,1481.00,1466.00,1469.00,70539,375860
07/27/2000,1465.50,1475.50,1456.00,1463.70,61234,377598
07/28/2000,1464.00,1467.50,1424.00,1432.00,68426,375470
07/31/2000,1438.00,1449.00,1429.80,1438.90,61086,376523
08/01/2000,1442.00,1454.50,1439.00,1447.50,57241,374653
08/02/2000,1447.00,1461.00,1443.10,1452.50,56923,376075
08/03/2000,1437.00,1465.00,1433.00,1461.50,62935,379646
08/04/2000,1467.50,1473.50,1461.00,1471.70,51857,378166
08/07/2000,1473.50,1490.50,1470.50,1486.20,40694,377278
08/08/2000,1482.50,1494.00,1481.50,1491.70,45514,374466
08/09/2000,1497.50,1498.00,1480.00,1481.00,50038,375371
08/10/2000,1482.00,1483.00,1468.00,1474.30,41622,376597
08/11/2000,1470.00,1484.50,1461.00,1478.50,49358,377978
08/14/2000,1480.50,1499.80,1476.00,1498.10,36919,375847
08/15/2000,1496.00,1501.00,1491.00,1494.80,44727,375270
08/16/2000,1495.50,1503.00,1482.50,1491.50,51230,374817
08/17/2000,1488.50,1507.00,1487.20,1503.60,53190,370809
08/18/2000,1505.00,1506.50,1495.00,1500.80,36479,368364
08/21/2000,1504.00,1509.50,1497.10,1506.80,37420,365019
08/22/2000,1506.50,1515.00,1503.00,1507.50,41775,363754
08/23/2000,1501.00,1513.50,1495.00,1510.20,59023,361974
08/24/2000,1510.50,1516.20,1506.50,1515.20,45862,354089
08/25/2000,1513.50,1517.10,1510.20,1513.60,36559,351005
08/28/2000,1511.50,1529.30,1511.00,1518.80,56143,347117
08/29/2000,1516.50,1519.00,1509.50,1518.30,64561,339605
08/30/2000,1511.50,1514.10,1503.10,1503.60,70124,322226
08/31/2000,1508.50,1529.50,1508.00,1521.20,89621,307803
09/01/2000,1530.50,1534.00,1519.00,1523.30,63429,294503
09/05/2000,1516.00,1520.00,1506.50,1512.30,99326,272951
09/06/2000,1511.00,1515.00,1493.00,1494.00,145036,221528
09/07/2000,1500.00,1507.50,1496.00,1506.40,73968,187624
09/08/2000,1500.00,1501.50,1491.00,1496.60,56381,158693
09/11/2000,1492.00,1509.00,1485.00,1491.80,51337,132744
09/12/2000,1493.00,1498.00,1481.00,1481.90,46857,117617
09/13/2000,1474.00,1488.00,1473.00,1485.40,39853,104099
09/14/2000,1493.00,1494.00,1477.50,1481.20,29170,92088
