"Date","Open","High","Low","Close","Volume","OpenInt"
01/10/2000,1495.00,1496.00,1481.00,1493.80,272,8611
01/11/2000,1483.50,1483.50,1472.90,1472.90,409,8586
01/12/2000,1463.00,1464.00,1460.60,1460.60,175,8647
01/13/2000,1477.40,1477.40,1477.40,1477.40,8,8647
01/14/2000,1502.00,1502.00,1497.00,1497.10,302,8458
01/18/2000,1482.50,1488.50,1482.50,1488.40,107,8487
01/19/2000,1490.00,1491.50,1482.50,1491.50,187,8467
01/20/2000,1496.00,1496.00,1476.00,1476.00,277,8481
01/21/2000,1482.00,1482.00,1472.60,1472.60,52,8506
01/24/2000,1471.00,1471.00,1425.00,1430.30,101,8558
01/25/2000,1429.50,1440.00,1420.00,1437.20,126,8590
01/26/2000,1439.00,1439.50,1429.00,1434.00,112,8638
01/27/2000,1440.00,1445.00,1413.50,1428.30,115,8667
01/28/2000,1416.50,1416.50,1383.50,1384.30,303,8613
01/31/2000,1383.00,1419.40,1379.00,1419.40,367,8518
02/01/2000,1429.00,1436.00,1424.50,1435.30,295,8635
02/02/2000,1434.50,1443.00,1434.10,1434.10,729,9066
02/03/2000,1444.00,1455.20,1437.70,1455.20,775,9463
02/04/2000,1458.50,1460.00,1449.50,1450.30,200,9529
02/07/2000,1449.50,1449.50,1442.00,1446.10,155,9499
02/08/2000,1461.50,1468.00,1461.50,1465.20,372,9496
02/09/2000,1460.00,1465.00,1436.00,1437.00,1376,10328
02/10/2000,1439.00,1447.50,1435.50,1438.00,1254,10698
02/11/2000,1435.00,1435.00,1406.00,1415.20,1013,11286
02/14/2000,1419.00,1419.00,1406.00,1417.10,443,11592
02/15/2000,1414.00,1430.50,1398.50,1428.60,749,11535
02/16/2000,1422.00,1429.50,1411.00,1411.00,629,11924
02/17/2000,1403.00,1420.20,1403.00,1403.60,841,12555
02/18/2000,1403.00,1405.50,1368.00,1371.10,6930,17717
02/22/2000,1373.00,1380.50,1355.50,1366.80,4556,21349
02/23/2000,1374.00,1389.00,1364.00,1383.20,3975,22650
02/24/2000,1384.00,1387.50,1350.00,1373.20,10139,28611
02/25/2000,1371.50,1382.00,1352.00,1355.80,10177,35391
02/28/2000,1354.50,1380.00,1347.00,1365.50,10266,39917
02/29/2000,1374.00,1391.00,1373.50,1390.10,16622,48572
03/01/2000,1391.50,1404.00,1390.00,1403.10,13226,56920
03/02/2000,1401.00,1407.50,1391.50,1403.10,15437,65776
03/03/2000,1419.50,1432.50,1415.50,1429.30,14980,73716
03/06/2000,1427.00,1428.00,1406.00,1413.70,43958,104855
03/07/2000,1417.50,1418.00,1370.00,1370.20,63841,147866
03/08/2000,1378.50,1394.00,1367.00,1384.10,68304,190671
03/09/2000,1385.00,1423.00,1376.50,1422.50,136014,236801
03/10/2000,1418.50,1434.00,1412.00,1417.80,118181,264735
03/13/2000,1382.80,1418.00,1382.80,1401.50,137614,299891
