"Date","Open","High","Low","Close","Volume","OpenInt"
03/17/2000,1649.00,1649.00,1649.00,1649.00,0,0
03/20/2000,1638.30,1638.30,1638.30,1638.30,0,0
03/21/2000,1667.60,1667.60,1667.60,1667.60,0,0
03/22/2000,1678.90,1678.90,1678.90,1678.90,0,0
03/23/2000,1709.60,1709.60,1709.60,1709.60,0,0
03/24/2000,1721.20,1721.20,1721.20,1721.20,0,0
03/27/2000,1708.20,1708.20,1708.20,1708.20,0,0
03/28/2000,1698.50,1698.50,1698.50,1698.50,0,0
03/29/2000,1697.90,1697.90,1697.90,1697.90,0,0
03/30/2000,1667.80,1667.80,1667.80,1667.80,0,0
03/31/2000,1681.60,1681.60,1681.60,1681.60,0,0
04/03/2000,1694.50,1694.50,1694.50,1694.50,0,0
04/04/2000,1683.50,1683.50,1683.50,1683.50,0,0
04/05/2000,1668.50,1668.50,1668.50,1668.50,0,0
04/06/2000,1682.90,1682.90,1682.90,1682.90,0,0
04/07/2000,1694.90,1694.90,1694.90,1694.90,0,0
04/10/2000,1685.30,1685.30,1685.30,1685.30,0,0
04/11/2000,1683.10,1683.10,1683.10,1683.10,0,0
04/12/2000,1636.70,1636.70,1636.70,1636.70,0,0
04/13/2000,1613.30,1613.30,1613.30,1613.30,0,0
04/14/2000,1515.00,1515.00,1515.00,1515.00,0,0
04/17/2000,1564.20,1564.20,1564.20,1564.20,0,0
04/18/2000,1605.70,1605.70,1605.70,1605.70,0,0
04/19/2000,1593.10,1593.10,1593.10,1593.10,0,0
04/20/2000,1600.70,1600.70,1600.70,1600.70,0,0
04/24/2000,1590.00,1590.00,1590.00,1590.00,0,0
04/25/2000,1641.20,1641.20,1641.20,1641.20,0,0
04/26/2000,1640.30,1640.30,1640.30,1640.30,0,0
04/27/2000,1630.80,1630.80,1630.80,1630.80,0,0
04/28/2000,1624.20,1624.20,1624.20,1624.20,0,0
05/01/2000,1641.90,1641.90,1641.90,1641.90,0,0
05/02/2000,1609.00,1609.00,1609.00,1609.00,0,0
05/03/2000,1586.90,1586.90,1586.90,1586.90,0,0
05/04/2000,1584.00,1584.00,1584.00,1584.00,0,0
05/05/2000,1605.20,1605.20,1605.20,1605.20,0,0
05/08/2000,1596.20,1596.20,1596.20,1596.20,0,0
05/09/2000,1584.70,1584.70,1584.70,1584.70,0,0
05/10/2000,1547.80,1547.80,1547.80,1547.80,0,0
05/11/2000,1574.50,1574.50,1574.50,1574.50,0,0
05/12/2000,1597.40,1597.40,1597.40,1597.40,0,0
05/15/2000,1629.20,1629.20,1629.20,1629.20,0,0
05/16/2000,1644.40,1644.40,1644.40,1644.40,0,0
05/17/2000,1629.40,1629.40,1629.40,1629.40,0,0
05/18/2000,1614.40,1614.40,1614.40,1614.40,0,0
05/19/2000,1590.00,1590.00,1590.00,1590.00,0,0
05/22/2000,1571.20,1571.20,1571.20,1571.20,0,0
05/23/2000,1546.80,1546.80,1546.80,1546.80,0,0
05/24/2000,1567.10,1567.10,1567.10,1567.10,0,0
05/25/2000,1554.90,1554.90,1554.90,1554.90,0,0
05/26/2000,1544.80,1544.80,1544.80,1544.80,0,0
05/30/2000,1595.50,1595.50,1595.50,1595.50,0,0
05/31/2000,1590.80,1590.80,1590.80,1590.80,0,0
06/01/2000,1620.40,1620.40,1620.40,1620.40,0,0
06/02/2000,1644.90,1644.90,1644.90,1644.90,0,0
06/05/2000,1638.70,1638.70,1638.70,1638.70,0,0
06/06/2000,1631.20,1631.20,1631.20,1631.20,0,0
06/07/2000,1640.20,1640.20,1640.20,1640.20,0,0
06/08/2000,1634.30,1634.30,1634.30,1634.30,0,0
06/09/2000,1630.00,1630.00,1630.00,1630.00,0,0
06/12/2000,1614.40,1614.40,1614.40,1614.40,0,0
06/13/2000,1640.20,1640.20,1640.20,1640.20,0,0
06/14/2000,1644.20,1644.20,1644.20,1644.20,0,0
06/15/2000,1643.70,1643.70,1643.70,1643.70,0,0
06/16/2000,1633.00,1633.00,1633.00,1633.00,0,0
06/19/2000,1650.00,1650.00,1650.00,1650.00,0,0
06/20/2000,1645.80,1645.80,1645.80,1645.80,0,0
06/21/2000,1645.40,1645.40,1645.40,1645.40,0,0
06/22/2000,1625.30,1625.30,1625.30,1625.30,0,0
06/23/2000,1609.70,1609.70,1609.70,1609.70,0,0
06/26/2000,1625.50,1625.50,1625.50,1625.50,0,0
06/27/2000,1617.20,1617.20,1617.20,1617.20,0,0
