"Date","Open","High","Low","Close","Volume","OpenInt"
06/18/1999,1467.80,1467.80,1467.80,1467.80,0,0
06/21/1999,1472.00,1472.00,1472.00,1472.00,0,0
06/22/1999,1461.30,1461.30,1461.30,1461.30,0,0
06/23/1999,1454.30,1454.30,1454.30,1454.30,0,0
06/24/1999,1445.30,1445.30,1445.30,1445.30,0,0
06/25/1999,1443.00,1443.00,1443.00,1443.00,0,0
06/28/1999,1458.00,1458.00,1458.00,1458.00,0,0
06/29/1999,1471.60,1471.60,1471.60,1471.60,0,0
06/30/1999,1497.20,1497.20,1497.20,1497.20,0,0
07/01/1999,1507.60,1507.60,1507.60,1507.60,0,0
07/02/1999,1522.70,1522.70,1522.70,1522.70,0,0
07/06/1999,1520.90,1520.90,1520.90,1520.90,0,0
07/07/1999,1522.30,1522.30,1522.30,1522.30,0,0
07/08/1999,1523.70,1523.70,1523.70,1523.70,0,0
07/09/1999,1532.90,1532.90,1532.90,1532.90,0,0
07/12/1999,1524.60,1524.60,1524.60,1524.60,0,0
07/13/1999,1518.80,1518.80,1518.80,1518.80,0,0
07/14/1999,1527.90,1527.90,1527.90,1527.90,0,0
07/15/1999,1537.90,1537.90,1537.90,1537.90,0,0
07/16/1999,1546.00,1546.00,1546.00,1546.00,0,0
07/19/1999,1535.30,1535.30,1535.30,1535.30,0,0
07/20/1999,1501.20,1501.20,1501.20,1501.20,0,0
07/21/1999,1498.80,1498.80,1498.80,1498.80,0,0
07/22/1999,1481.30,1481.30,1481.30,1481.30,0,0
07/23/1999,1482.30,1482.30,1482.30,1482.30,0,0
07/26/1999,1474.30,1474.30,1474.30,1474.30,0,0
07/27/1999,1479.90,1479.90,1479.90,1479.90,0,0
07/28/1999,1483.00,1483.00,1483.00,1483.00,0,0
07/29/1999,1468.60,1468.60,1468.60,1468.60,0,0
07/30/1999,1489.00,1489.00,1454.60,1454.60,3,3
08/02/1999,1457.60,1457.60,1457.60,1457.60,0,3
08/03/1999,1450.80,1450.80,1450.80,1450.80,0,3
08/04/1999,1429.00,1429.00,1429.00,1429.00,0,3
08/05/1999,1440.60,1440.60,1440.60,1440.60,0,3
08/06/1999,1426.40,1426.40,1426.40,1426.40,0,3
08/09/1999,1423.40,1423.40,1423.40,1423.40,0,3
08/10/1999,1409.50,1409.50,1409.50,1409.50,0,3
08/11/1999,1423.50,1423.50,1423.50,1423.50,0,3
08/12/1999,1425.10,1425.10,1425.10,1425.10,0,3
08/13/1999,1453.90,1453.90,1453.90,1453.90,0,3
08/16/1999,1461.20,1461.20,1461.20,1461.20,0,3
08/17/1999,1468.40,1468.40,1468.40,1468.40,0,3
08/18/1999,1455.70,1455.70,1455.70,1455.70,0,3
08/19/1999,1447.40,1447.40,1447.40,1447.40,0,3
08/20/1999,1461.30,1461.30,1461.30,1461.30,0,3
08/23/1999,1489.20,1489.20,1489.20,1489.20,0,3
08/24/1999,1494.60,1494.60,1494.60,1494.60,3,103
08/25/1999,1506.50,1506.50,1506.50,1506.50,100,103
08/26/1999,1489.80,1489.80,1489.80,1489.80,0,103
08/27/1999,1473.50,1473.50,1473.50,1473.50,0,103
08/30/1999,1447.50,1447.50,1447.50,1447.50,0,103
08/31/1999,1441.90,1441.90,1441.90,1441.90,0,103
09/01/1999,1455.80,1455.80,1455.80,1455.80,0,103
09/02/1999,1441.50,1441.50,1441.50,1441.50,0,103
09/03/1999,1484.70,1484.70,1484.70,1484.70,0,103
09/07/1999,1477.00,1477.00,1477.00,1477.00,0,103
09/08/1999,1469.90,1469.90,1469.90,1469.90,0,103
09/09/1999,1469.00,1469.00,1469.00,1469.00,0,103
09/10/1999,1478.10,1478.10,1478.10,1478.10,0,103
09/13/1999,1470.90,1470.90,1470.90,1470.90,0,103
09/14/1999,1459.60,1459.60,1459.60,1459.60,0,103
09/15/1999,1437.00,1437.00,1437.00,1437.00,0,103
09/16/1999,1439.60,1439.60,1439.60,1439.60,0,103
09/17/1999,1457.70,1457.70,1457.70,1457.70,0,103
09/20/1999,1455.00,1455.00,1455.00,1455.00,0,103
09/21/1999,1425.50,1425.50,1425.50,1425.50,0,103
09/22/1999,1424.80,1424.80,1424.80,1424.80,0,103
09/23/1999,1389.40,1389.40,1389.40,1389.40,0,103
09/24/1999,1385.10,1385.10,1385.10,1385.10,0,103
09/27/1999,1393.60,1393.60,1393.60,1393.60,0,103
09/28/1999,1390.70,1390.70,1390.70,1390.70,0,103
09/29/1999,1376.00,1376.00,1376.00,1376.00,0,103
09/30/1999,1398.00,1398.00,1394.50,1394.50,2,105
10/01/1999,1393.40,1393.40,1393.40,1393.40,0,105
10/04/1999,1417.90,1417.90,1417.90,1417.90,0,105
10/05/1999,1418.00,1418.70,1418.00,1418.70,2,107
10/06/1999,1440.70,1440.70,1440.70,1440.70,0,107
10/07/1999,1433.00,1433.00,1433.00,1433.00,0,107
10/08/1999,1448.00,1452.00,1448.00,1452.00,2,109
10/11/1999,1452.80,1452.80,1452.80,1452.80,0,109
10/12/1999,1431.50,1431.50,1431.50,1431.50,0,109
10/13/1999,1392.00,1392.00,1392.00,1392.00,0,109
10/14/1999,1393.00,1393.00,1393.00,1393.00,0,109
10/15/1999,1357.80,1357.80,1357.80,1357.80,0,109
10/18/1999,1366.70,1366.70,1366.70,1366.70,0,109
10/19/1999,1376.00,1376.00,1376.00,1376.00,0,109
