"Date","Open","High","Low","Close","Volume","OpenInt"
02/02/2000,1572.20,1572.20,1572.20,1572.20,0,0
02/03/2000,1593.60,1593.60,1593.60,1593.60,0,0
02/04/2000,1588.50,1588.50,1588.50,1588.50,0,0
02/07/2000,1584.30,1584.30,1584.30,1584.30,0,0
02/08/2000,1604.30,1604.30,1604.30,1604.30,0,0
02/09/2000,1574.90,1574.90,1574.90,1574.90,0,0
02/10/2000,1576.40,1576.40,1576.40,1576.40,0,0
02/11/2000,1552.10,1552.10,1552.10,1552.10,0,0
02/14/2000,1551.00,1553.00,1551.00,1553.00,1,1
02/15/2000,1565.00,1565.00,1565.00,1565.00,0,1
02/16/2000,1546.90,1546.90,1546.90,1546.90,0,1
02/17/2000,1540.30,1540.30,1540.30,1540.30,0,1
02/18/2000,1505.00,1505.00,1505.00,1505.00,0,1
02/22/2000,1510.00,1510.00,1498.00,1500.30,2,3
02/23/2000,1517.30,1517.30,1517.30,1517.30,0,3
02/24/2000,1506.20,1506.20,1506.20,1506.20,0,3
02/25/2000,1484.60,1484.60,1484.60,1484.60,0,3
02/28/2000,1494.80,1494.80,1494.80,1494.80,0,3
02/29/2000,1520.10,1520.10,1520.10,1520.10,0,3
03/01/2000,1533.50,1533.50,1533.50,1533.50,0,3
03/02/2000,1533.80,1533.80,1533.80,1533.80,0,3
03/03/2000,1561.20,1561.20,1561.20,1561.20,0,3
03/06/2000,1545.30,1545.30,1545.30,1545.30,0,3
03/07/2000,1500.70,1500.70,1500.70,1500.70,0,3
03/08/2000,1512.40,1512.40,1512.40,1512.40,0,3
03/09/2000,1552.20,1552.20,1552.20,1552.20,0,3
03/10/2000,1547.10,1547.10,1547.10,1547.10,0,3
03/13/2000,1530.50,1530.50,1530.50,1530.50,0,3
03/14/2000,1505.20,1505.20,1505.20,1505.20,0,3
03/15/2000,1540.80,1540.80,1540.80,1540.80,0,3
03/16/2000,1614.50,1614.50,1614.50,1614.50,0,3
03/17/2000,1625.50,1625.50,1625.50,1625.50,0,3
03/20/2000,1614.80,1614.80,1614.80,1614.80,0,3
03/21/2000,1644.10,1644.10,1644.10,1644.10,0,3
03/22/2000,1655.40,1655.40,1655.40,1655.40,0,3
03/23/2000,1685.60,1685.60,1685.60,1685.60,0,3
03/24/2000,1697.20,1697.20,1697.20,1697.20,0,3
03/27/2000,1683.20,1683.20,1683.20,1683.20,0,3
03/28/2000,1674.00,1674.00,1674.00,1674.00,0,3
03/29/2000,1673.40,1673.40,1673.40,1673.40,0,3
03/30/2000,1643.80,1643.80,1643.80,1643.80,0,3
03/31/2000,1657.10,1657.10,1657.10,1657.10,0,3
04/03/2000,1670.00,1670.00,1670.00,1670.00,0,3
04/04/2000,1666.00,1666.00,1659.50,1659.50,1,4
04/05/2000,1644.50,1644.50,1644.50,1644.50,0,4
04/06/2000,1661.00,1661.00,1657.90,1657.90,1,4
04/07/2000,1670.40,1670.40,1670.40,1670.40,0,4
04/10/2000,1661.30,1661.30,1661.30,1661.30,0,4
04/11/2000,1659.10,1659.10,1659.10,1659.10,0,4
04/12/2000,1613.20,1613.20,1613.20,1613.20,0,4
04/13/2000,1590.30,1590.30,1590.30,1590.30,0,4
04/14/2000,1493.00,1493.00,1493.00,1493.00,0,4
04/17/2000,1541.70,1541.70,1541.70,1541.70,0,4
04/18/2000,1583.20,1583.20,1583.20,1583.20,0,4
04/19/2000,1570.60,1570.60,1570.60,1570.60,1,3
04/20/2000,1578.20,1578.20,1578.20,1578.20,0,3
04/24/2000,1567.50,1567.50,1567.50,1567.50,0,3
04/25/2000,1627.20,1627.20,1627.20,1627.20,0,3
04/26/2000,1615.30,1615.30,1615.30,1615.30,0,3
04/27/2000,1606.80,1606.80,1606.80,1606.80,0,3
04/28/2000,1600.20,1600.20,1600.20,1600.20,0,3
05/01/2000,1617.90,1617.90,1617.90,1617.90,0,3
05/02/2000,1586.00,1586.00,1586.00,1586.00,0,3
05/03/2000,1562.50,1562.50,1562.50,1562.50,0,3
05/04/2000,1560.50,1560.50,1560.50,1560.50,0,3
05/05/2000,1580.70,1580.70,1580.70,1580.70,0,3
05/08/2000,1571.70,1571.70,1571.70,1571.70,0,3
05/09/2000,1560.20,1560.20,1560.20,1560.20,0,3
05/10/2000,1524.30,1524.30,1524.30,1524.30,0,3
05/11/2000,1551.00,1551.00,1551.00,1551.00,0,3
05/12/2000,1572.90,1572.90,1572.90,1572.90,0,3
05/15/2000,1603.70,1603.70,1603.70,1603.70,0,3
05/16/2000,1618.90,1618.90,1618.90,1618.90,0,3
05/17/2000,1603.90,1603.90,1603.90,1603.90,0,3
05/18/2000,1588.90,1588.90,1588.90,1588.90,0,3
05/19/2000,1562.00,1562.00,1562.00,1562.00,0,3
05/22/2000,1545.70,1545.70,1545.70,1545.70,0,3
05/23/2000,1521.80,1521.80,1521.80,1521.80,0,3
05/24/2000,1542.10,1542.10,1542.10,1542.10,0,3
05/25/2000,1529.40,1529.40,1529.40,1529.40,0,3
05/26/2000,1519.80,1519.80,1519.80,1519.80,0,3
05/30/2000,1570.50,1570.50,1570.50,1570.50,0,3
05/31/2000,1565.80,1565.80,1565.80,1565.80,0,3
06/01/2000,1595.40,1595.40,1595.40,1595.40,0,3
06/02/2000,1619.90,1619.90,1619.90,1619.90,0,3
06/05/2000,1613.70,1613.70,1613.70,1613.70,0,3
06/06/2000,1606.20,1606.20,1606.20,1606.20,0,3
06/07/2000,1615.20,1615.20,1615.20,1615.20,0,3
06/08/2000,1609.30,1609.30,1609.30,1609.30,0,3
06/09/2000,1605.00,1605.00,1605.00,1605.00,0,3
06/12/2000,1589.40,1589.40,1589.40,1589.40,0,3
06/13/2000,1615.20,1615.20,1615.20,1615.20,0,3
06/14/2000,1619.20,1619.20,1619.20,1619.20,0,3
06/15/2000,1618.70,1618.70,1618.70,1618.70,0,3
06/16/2000,1608.00,1608.00,1608.00,1608.00,0,3
06/19/2000,1625.00,1625.00,1625.00,1625.00,0,3
06/20/2000,1620.30,1620.30,1620.30,1620.30,0,3
06/21/2000,1619.90,1619.90,1619.90,1619.90,0,3
06/22/2000,1599.00,1599.00,1599.00,1599.00,0,3
06/23/2000,1584.20,1584.20,1584.20,1584.20,0,3
06/26/2000,1600.00,1600.00,1600.00,1600.00,0,3
06/27/2000,1591.70,1591.70,1591.70,1591.70,0,3
06/28/2000,1592.60,1592.60,1592.60,1592.60,0,3
06/29/2000,1577.10,1577.10,1577.10,1577.10,0,3
06/30/2000,1587.70,1587.70,1587.70,1587.70,0,3
07/03/2000,1609.90,1609.90,1609.90,1609.90,0,3
07/05/2000,1581.80,1581.80,1581.80,1581.80,0,3
07/06/2000,1592.80,1592.80,1592.80,1592.80,0,3
07/07/2000,1614.00,1614.00,1614.00,1614.00,0,3
07/10/2000,1610.90,1610.90,1610.90,1610.90,0,3
07/11/2000,1614.40,1614.40,1614.40,1614.40,0,3
07/12/2000,1626.10,1626.10,1626.10,1626.10,0,3
07/13/2000,1630.00,1630.00,1630.00,1630.00,0,3
07/14/2000,1645.40,1645.40,1645.40,1645.40,0,3
07/17/2000,1643.30,1643.30,1643.30,1643.30,0,3
07/18/2000,1632.40,1632.40,1632.40,1632.40,0,3
07/19/2000,1620.80,1620.80,1620.80,1620.80,0,3
07/20/2000,1636.30,1636.30,1636.30,1636.30,0,3
07/21/2000,1608.80,1608.80,1608.80,1608.80,0,3
07/24/2000,1599.10,1599.10,1599.10,1599.10,0,3
07/25/2000,1602.60,1602.60,1602.60,1602.60,0,3
07/26/2000,1586.30,1586.30,1586.30,1586.30,0,3
07/27/2000,1581.00,1581.00,1581.00,1581.00,0,3
07/28/2000,1548.20,1548.20,1548.20,1548.20,0,3
07/31/2000,1555.00,1555.00,1555.00,1555.00,0,3
08/01/2000,1563.60,1563.60,1563.60,1563.60,0,3
08/02/2000,1568.20,1568.20,1568.20,1568.20,5,8
08/03/2000,1577.00,1577.00,1577.00,1577.00,1,8
08/04/2000,1587.50,1587.50,1587.50,1587.50,1,8
08/07/2000,1603.40,1603.40,1603.40,1603.40,1,8
08/08/2000,1608.80,1608.80,1608.80,1608.80,1,8
08/09/2000,1598.30,1598.30,1598.30,1598.30,1,8
08/10/2000,1591.70,1591.70,1591.70,1591.70,1,8
08/11/2000,1596.90,1596.90,1596.90,1596.90,1,8
08/14/2000,1617.60,1617.60,1617.60,1617.60,1,8
08/15/2000,1614.20,1614.20,1614.20,1614.20,1,8
08/16/2000,1610.70,1610.70,1610.70,1610.70,1,8
08/17/2000,1623.40,1623.40,1623.40,1623.40,1,8
08/18/2000,1620.30,1620.30,1620.30,1620.30,1,8
08/21/2000,1626.40,1626.40,1626.40,1626.40,1,8
08/22/2000,1627.10,1627.10,1627.10,1627.10,1,8
08/23/2000,1629.70,1629.70,1629.70,1629.70,1,8
08/24/2000,1635.20,1635.20,1635.20,1635.20,1,8
08/25/2000,1633.60,1633.60,1633.60,1633.60,1,8
08/28/2000,1639.00,1639.00,1639.00,1639.00,1,8
08/29/2000,1638.50,1638.50,1638.50,1638.50,1,8
08/30/2000,1624.10,1624.10,1624.10,1624.10,1,8
08/31/2000,1642.50,1642.50,1642.50,1642.50,1,8
09/01/2000,1644.60,1644.60,1644.60,1644.60,1,8
09/05/2000,1631.20,1631.20,1631.20,1631.20,1,8
09/06/2000,1612.70,1612.70,1612.70,1612.70,1,8
09/07/2000,1624.90,1624.90,1624.90,1624.90,1,8
09/08/2000,1615.10,1615.10,1615.10,1615.10,1,8
09/11/2000,1609.40,1609.40,1609.40,1609.40,1,8
09/12/2000,1599.40,1599.40,1599.40,1599.40,1,8
09/13/2000,1603.40,1603.40,1603.40,1603.40,1,8
09/14/2000,1597.70,1597.70,1597.70,1597.70,1,8
09/15/2000,1579.00,1584.00,1575.70,1575.70,4,10
09/18/2000,1557.60,1557.60,1557.60,1557.60,7,10
09/19/2000,1569.40,1569.40,1569.40,1569.40,0,10
09/20/2000,1558.50,1558.50,1558.50,1558.50,0,10
09/21/2000,1559.00,1559.00,1559.00,1559.00,0,10
09/22/2000,1557.00,1557.00,1557.00,1557.00,0,10
09/25/2000,1549.90,1549.90,1549.90,1549.90,0,10
09/26/2000,1529.90,1529.90,1529.90,1529.90,0,10
09/27/2000,1534.10,1534.10,1534.10,1534.10,0,10
09/28/2000,1565.60,1565.60,1565.60,1565.60,0,10
09/29/2000,1541.70,1541.70,1541.70,1541.70,143,110
10/02/2000,1543.80,1543.80,1543.80,1543.80,0,112
10/03/2000,1528.80,1528.80,1528.80,1528.80,2,110
10/04/2000,1530.00,1537.90,1530.00,1537.90,4,110
10/05/2000,1543.70,1543.70,1543.70,1543.70,0,110
10/06/2000,1514.80,1514.80,1509.80,1512.80,5,110
10/09/2000,1502.50,1502.50,1502.50,1502.50,54,158
10/10/2000,1476.00,1476.10,1476.00,1476.10,28,155
10/11/2000,1461.00,1462.50,1461.00,1462.50,4,159
10/12/2000,1440.80,1448.50,1424.80,1424.80,60,185
10/13/2000,1461.10,1469.20,1461.10,1469.20,3,187
10/16/2000,1475.50,1475.50,1475.50,1475.50,8,194
10/17/2000,1440.90,1442.30,1440.90,1442.30,4,190
10/18/2000,1425.00,1434.30,1425.00,1434.30,6,194
10/19/2000,1458.00,1484.40,1458.00,1484.40,5,198
10/20/2000,1495.00,1495.20,1495.00,1495.20,5,201
10/23/2000,1501.40,1501.40,1501.40,1501.40,0,201
10/24/2000,1510.10,1510.10,1487.30,1487.30,4,201
10/25/2000,1457.20,1457.20,1457.20,1457.20,0,201
10/26/2000,1441.00,1461.00,1441.00,1454.50,3,200
10/27/2000,1484.60,1484.60,1484.60,1484.60,1,201
10/30/2000,1497.00,1497.00,1497.00,1497.00,3,200
10/31/2000,1510.00,1530.20,1510.00,1527.70,14,212
11/01/2000,1518.70,1518.70,1518.70,1518.70,3,244
11/02/2000,1521.90,1521.90,1521.90,1521.90,1,244
11/03/2000,1523.40,1523.40,1523.40,1523.40,46,284
11/06/2000,1535.10,1535.10,1531.00,1534.20,4,286
11/07/2000,1532.30,1532.30,1532.30,1532.30,0,256
11/08/2000,1514.90,1514.90,1500.50,1500.50,4,252
11/09/2000,1489.80,1489.80,1489.30,1489.30,2,251
11/10/2000,1457.90,1457.90,1457.90,1457.90,2,252
11/13/2000,1440.80,1443.70,1424.80,1443.70,25,246
11/14/2000,1461.10,1479.70,1461.10,1479.70,2,248
11/15/2000,1483.00,1483.00,1483.00,1483.00,0,248
11/16/2000,1464.60,1464.60,1464.60,1464.60,0,248
11/17/2000,1454.80,1454.80,1454.80,1454.80,0,248
11/20/2000,1440.90,1440.90,1430.80,1430.80,2,248
11/21/2000,1439.60,1439.60,1439.60,1439.60,1,248
11/22/2000,1408.30,1421.00,1405.30,1405.30,9,260
11/24/2000,1429.70,1429.70,1429.70,1429.70,23,242
11/27/2000,1445.00,1445.00,1442.30,1442.30,3,242
11/28/2000,1421.20,1421.20,1421.20,1421.20,1,242
11/29/2000,1435.00,1435.00,1413.80,1413.80,13,255
11/30/2000,1387.00,1398.40,1387.00,1398.40,192,371
12/01/2000,1407.00,1407.00,1397.50,1397.50,44,366
12/04/2000,1400.00,1408.30,1400.00,1408.30,22,388
12/05/2000,1420.00,1453.40,1420.00,1453.40,13,392
12/06/2000,1431.80,1431.80,1431.80,1431.80,101,439
12/07/2000,1425.00,1427.00,1413.00,1413.00,17,440
12/08/2000,1440.00,1447.00,1414.00,1414.00,37,441
12/11/2000,1447.10,1467.00,1447.10,1461.30,36,442
12/12/2000,1457.20,1457.20,1457.20,1457.20,50,428
12/13/2000,1446.80,1446.80,1434.80,1434.80,4,427
12/14/2000,1426.90,1426.90,1415.30,1415.30,26,427
12/15/2000,1406.80,1406.80,1380.00,1380.00,20,435
12/18/2000,1400.20,1400.20,1400.20,1400.20,4,432
12/19/2000,1407.10,1420.10,1371.10,1371.10,12,432
12/20/2000,1353.00,1353.00,1328.80,1328.80,57,433
12/21/2000,1337.80,1337.80,1337.80,1337.80,5,435
12/22/2000,1377.70,1377.70,1377.70,1377.70,52,480
12/26/2000,1388.20,1388.20,1388.20,1388.20,92,495
12/27/2000,1400.10,1403.30,1400.10,1403.30,195,487
12/28/2000,1404.40,1404.40,1404.40,1404.40,12,487
12/29/2000,1407.00,1407.00,1379.90,1385.90,6,487
01/02/2001,1335.00,1348.10,1335.00,1348.10,135,518
01/03/2001,1356.00,1408.20,1356.00,1408.20,29,517
01/04/2001,1404.80,1404.80,1396.30,1396.30,59,545
01/05/2001,1395.00,1395.00,1349.40,1349.40,21,538
01/08/2001,1335.80,1353.20,1335.80,1353.20,11,530
01/09/2001,1360.00,1360.00,1354.30,1354.30,8,527
01/10/2001,1373.30,1373.30,1373.30,1373.30,10,535
01/11/2001,1380.00,1381.50,1380.00,1381.50,142,573
01/12/2001,1377.40,1377.40,1377.40,1377.40,92,488
01/16/2001,1383.40,1383.40,1383.40,1383.40,103,553
01/17/2001,1400.50,1400.50,1389.70,1389.70,25,549
01/18/2001,1407.20,1407.20,1404.00,1404.00,3,550
01/19/2001,1396.00,1396.00,1396.00,1396.00,60,550
01/22/2001,1405.80,1405.80,1405.80,1405.80,28,555
01/23/2001,1420.20,1420.20,1414.00,1414.00,98,526
01/24/2001,1427.10,1427.10,1418.60,1418.60,2,527
01/25/2001,1412.70,1412.70,1412.70,1412.70,75,547
01/26/2001,1406.90,1411.60,1400.00,1411.60,4,545
01/29/2001,1420.00,1420.00,1418.20,1418.20,0,545
01/30/2001,1415.00,1430.00,1415.00,1430.00,4,548
01/31/2001,1420.80,1420.80,1420.80,1420.80,2,548
02/01/2001,1429.40,1429.40,1429.40,1429.40,208,611
02/02/2001,1400.00,1400.00,1400.00,1400.00,12,621
02/05/2001,1399.80,1408.90,1399.80,1408.90,9,620
02/06/2001,1403.20,1403.20,1403.20,1403.20,51,665
02/07/2001,1387.00,1395.50,1387.00,1395.50,3,665
02/08/2001,1380.30,1380.50,1380.30,1380.50,8,664
02/09/2001,1361.00,1365.40,1361.00,1365.40,47,643
02/12/2001,1377.60,1377.60,1377.60,1377.60,1,643
02/13/2001,1370.10,1370.10,1370.10,1370.10,5,648
02/14/2001,1359.80,1364.70,1359.80,1364.70,222,737
02/15/2001,1380.00,1380.00,1379.10,1379.10,189,846
02/16/2001,1355.00,1355.00,1349.90,1349.90,4,844
02/20/2001,1339.80,1339.80,1325.80,1327.80,26,828
02/21/2001,1320.00,1320.00,1297.90,1297.90,81,819
02/22/2001,1295.00,1298.00,1295.00,1298.00,19,808
02/23/2001,1287.00,1287.00,1287.00,1287.00,110,760
02/26/2001,1313.40,1313.40,1313.40,1313.40,18,760
02/27/2001,1303.60,1303.60,1303.60,1303.60,8,765
02/28/2001,1281.60,1281.60,1281.60,1281.60,66,780
03/01/2001,1270.00,1282.60,1267.00,1282.60,96,798
03/02/2001,1274.10,1274.10,1274.10,1274.10,51,840
03/05/2001,1279.50,1282.80,1279.50,1282.80,39,858
03/06/2001,1297.00,1297.00,1297.00,1297.00,8,858
03/07/2001,1304.00,1305.00,1304.00,1305.00,21,879
03/08/2001,1305.80,1305.80,1305.80,1305.80,1,879
03/09/2001,1280.00,1280.00,1269.60,1269.60,3,879
03/12/2001,1213.90,1213.90,1213.90,1213.90,5,879
03/13/2001,1217.00,1233.20,1215.70,1233.20,60,949
03/14/2001,1194.00,1203.80,1194.00,1203.80,101,969
03/15/2001,1207.00,1207.40,1206.00,1207.40,50,997
03/16/2001,1191.00,1195.00,1183.50,1183.50,72,1046
03/19/2001,1184.50,1202.70,1184.50,1202.70,54,1030
03/20/2001,1175.00,1175.00,1173.90,1173.90,239,1239
03/21/2001,1165.00,1165.00,1152.00,1152.00,180,1204
03/22/2001,1129.00,1139.10,1129.00,1139.10,622,1358
03/23/2001,1173.90,1173.90,1173.90,1173.90,329,1456
03/26/2001,1187.90,1187.90,1187.90,1187.90,102,1407
03/27/2001,1186.00,1212.80,1186.00,1212.80,322,1491
03/28/2001,1187.50,1187.50,1180.80,1180.80,51,1510
03/29/2001,1182.20,1182.20,1182.20,1182.20,192,1676
03/30/2001,1189.70,1189.70,1189.70,1189.70,269,1703
04/02/2001,1170.70,1170.70,1170.70,1170.70,83,1705
04/03/2001,1127.90,1127.90,1127.90,1127.90,184,1692
04/04/2001,1134.00,1139.00,1123.00,1131.50,182,1660
04/05/2001,1161.50,1175.00,1161.50,1175.00,117,1627
04/06/2001,1158.00,1159.30,1158.00,1159.30,317,1788
04/09/2001,1169.40,1169.40,1169.40,1169.40,200,1911
04/10/2001,1192.60,1192.60,1192.60,1192.60,125,2001
04/11/2001,1194.50,1194.50,1194.50,1194.50,40,2001
04/12/2001,1204.00,1213.40,1204.00,1213.40,121,2026
04/16/2001,1203.90,1203.90,1203.90,1203.90,152,2121
04/17/2001,1217.50,1217.50,1217.50,1217.50,35,2122
04/18/2001,1268.00,1268.00,1268.00,1268.00,273,2209
04/19/2001,1268.00,1280.80,1267.00,1280.80,157,2196
04/20/2001,1272.20,1272.20,1272.20,1272.20,26,2208
04/23/2001,1247.80,1247.80,1246.50,1246.50,14,2208
04/24/2001,1236.70,1236.70,1236.70,1236.70,25,2203
04/25/2001,1248.00,1252.70,1248.00,1252.70,49,2187
04/26/2001,1264.00,1264.00,1261.20,1261.20,83,2240
04/27/2001,1274.00,1280.00,1274.00,1280.00,70,2247
04/30/2001,1276.20,1276.20,1276.20,1276.20,232,2335
05/01/2001,1287.50,1294.30,1287.50,1294.30,138,2356
05/02/2001,1293.00,1293.00,1293.00,1293.00,9,2346
05/03/2001,1275.60,1275.60,1275.60,1275.60,105,2431
05/04/2001,1257.00,1294.00,1257.00,1294.00,53,2445
05/07/2001,1282.50,1283.90,1282.50,1283.90,12,2438
05/08/2001,1283.90,1283.90,1283.50,1283.50,91,2486
05/09/2001,1277.70,1277.70,1277.70,1277.70,85,2498
05/10/2001,1281.70,1281.70,1281.70,1281.70,0,2497
05/11/2001,1272.30,1272.30,1272.30,1272.30,48,2524
05/14/2001,1272.30,1272.30,1272.30,1272.30,32,2522
05/15/2001,1277.50,1277.50,1277.50,1277.50,93,2559
05/16/2001,1282.50,1308.80,1282.50,1308.80,98,2579
05/17/2001,1320.00,1320.00,1312.30,1312.30,91,2565
05/18/2001,1310.50,1316.50,1310.50,1316.50,189,2617
05/21/2001,1317.50,1335.90,1317.50,1335.90,102,2600
05/22/2001,1334.50,1335.60,1334.00,1334.00,162,2537
05/23/2001,1311.20,1311.20,1311.20,1311.20,150,2649
05/24/2001,1315.20,1315.20,1315.20,1315.20,289,2747
05/25/2001,1312.50,1312.50,1297.80,1299.40,208,2924
05/29/2001,1300.00,1300.00,1288.50,1288.50,36,2955
05/30/2001,1281.80,1281.80,1267.90,1269.80,153,3034
05/31/2001,1278.70,1278.70,1277.10,1277.10,44,3043
06/01/2001,1268.50,1284.80,1268.50,1284.80,36,3033
06/04/2001,1288.80,1288.80,1288.80,1288.80,45,3136
06/05/2001,1302.10,1304.50,1302.10,1304.50,52,3138
06/06/2001,1293.90,1293.90,1293.90,1293.90,113,3212
06/07/2001,1289.00,1296.50,1289.00,1296.50,203,3324
06/08/2001,1281.90,1286.10,1281.90,1286.10,276,3384
06/11/2001,1272.00,1275.20,1269.00,1275.20,60,3420
06/12/2001,1264.00,1280.00,1262.30,1273.60,126,3528
06/13/2001,1268.00,1268.00,1261.50,1262.00,84,3529
06/14/2001,1259.00,1259.00,1231.40,1231.40,1433,4765
06/15/2001,1225.50,1234.50,1224.50,1234.50,214,4794
06/18/2001,1227.90,1227.90,1227.90,1227.90,25,4780
06/19/2001,1237.00,1237.00,1232.10,1232.10,303,5062
06/20/2001,1232.00,1237.30,1232.00,1237.30,372,5275
06/21/2001,1248.10,1253.00,1246.00,1251.20,808,5842
06/22/2001,1250.00,1250.00,1238.00,1243.10,618,6204
06/25/2001,1229.80,1231.40,1229.80,1231.40,3,6166
06/26/2001,1219.00,1233.50,1219.00,1228.50,580,6542
06/27/2001,1228.50,1234.00,1227.00,1227.00,2052,8293
06/28/2001,1239.00,1250.10,1235.40,1235.40,425,8367
06/29/2001,1247.00,1253.00,1240.40,1240.40,1502,9695
07/02/2001,1251.00,1255.00,1251.00,1254.60,391,9663
07/03/2001,1254.20,1254.20,1254.20,1254.20,4563,12822
07/05/2001,1237.80,1237.80,1230.60,1230.60,95,11989
07/06/2001,1226.50,1226.50,1201.70,1201.70,1034,12316
07/09/2001,1206.50,1217.00,1206.50,1208.20,2257,14499
07/10/2001,1218.00,1218.00,1193.00,1194.30,3938,17429
07/11/2001,1191.20,1198.00,1183.50,1193.00,2192,18842
07/12/2001,1206.00,1223.50,1205.50,1222.20,1569,17982
07/13/2001,1219.50,1233.20,1217.00,1233.20,393,17984
07/16/2001,1230.50,1231.20,1217.50,1218.30,366,18902
07/17/2001,1213.50,1228.40,1213.50,1228.40,1631,20003
07/18/2001,1221.00,1221.00,1217.50,1220.00,4972,24015
07/19/2001,1231.00,1238.00,1224.50,1230.70,278,23710
07/20/2001,1220.00,1222.70,1220.00,1222.70,225,23914
07/23/2001,1223.00,1223.00,1199.50,1199.50,496,24208
07/24/2001,1199.50,1199.50,1175.00,1185.60,1154,25092
07/25/2001,1185.50,1200.50,1183.00,1199.00,1741,26716
07/26/2001,1199.50,1216.50,1194.20,1213.10,3200,29304
07/27/2001,1213.00,1220.10,1208.00,1217.20,351,29295
07/30/2001,1217.50,1217.50,1212.30,1217.20,146,29321
07/31/2001,1218.50,1233.00,1218.50,1222.80,910,29976
08/01/2001,1226.00,1232.00,1224.00,1228.90,444,29988
08/02/2001,1238.90,1238.90,1227.50,1233.50,1517,31105
08/03/2001,1217.50,1227.50,1217.50,1227.50,1300,31824
08/06/2001,1221.50,1221.50,1209.50,1210.30,633,32169
08/07/2001,1209.00,1218.00,1209.00,1215.10,3349,35314
08/08/2001,1208.50,1213.50,1192.50,1192.60,6034,40470
08/09/2001,1193.00,1194.80,1185.00,1194.80,1660,41950
08/10/2001,1192.50,1201.50,1182.00,1198.20,2794,44119
08/13/2001,1201.00,1203.90,1195.50,1199.50,2544,46801
08/14/2001,1206.50,1209.20,1194.50,1199.30,3302,49336
08/15/2001,1198.50,1198.50,1187.00,1187.70,2506,50700
08/16/2001,1182.50,1191.70,1176.50,1191.70,3352,52776
08/17/2001,1181.00,1181.50,1165.50,1172.20,4023,55999
08/20/2001,1173.00,1183.00,1170.50,1182.50,2799,58606
08/21/2001,1183.00,1189.50,1162.00,1162.80,8277,65148
08/22/2001,1169.00,1178.60,1163.00,1173.90,6388,70438
08/23/2001,1172.00,1178.50,1169.00,1170.10,9909,78882
08/24/2001,1175.80,1195.50,1173.50,1194.40,6581,84382
08/27/2001,1193.30,1194.00,1187.00,1187.40,3133,86857
08/28/2001,1186.50,1187.50,1169.50,1170.30,20538,103724
08/29/2001,1174.50,1175.00,1155.50,1158.90,14736,115183
08/30/2001,1152.00,1159.50,1131.50,1135.60,20434,129856
08/31/2001,1136.00,1150.00,1133.50,1141.50,11203,137083
09/04/2001,1142.50,1163.90,1136.50,1137.40,17918,147268
09/05/2001,1138.50,1144.00,1122.00,1140.00,20408,159896
09/06/2001,1127.50,1132.50,1109.50,1109.60,28999,168863
09/07/2001,1102.00,1114.00,1088.00,1088.90,39126,191735
09/10/2001,1079.00,1104.50,1079.00,1101.40,0,202013
09/17/2001,1041.40,1063.00,1020.00,1043.10,124482,314111
09/18/2001,1043.00,1051.80,1032.50,1039.50,222981,422226
09/19/2001,1040.50,1043.30,984.00,1016.80,206615,476029
09/20/2001,1000.00,1009.00,983.50,984.30,155845,489858
09/21/2001,940.00,989.00,939.00,973.00,131378,496167
09/24/2001,997.00,1012.30,991.50,1007.50,92639,497610
09/25/2001,1009.00,1021.00,1000.10,1018.20,93771,503114
09/26/2001,1024.00,1024.50,1004.50,1014.50,66220,502664
