"Date","Open","High","Low","Close","Volume","OpenInt"
06/16/2000,1658.00,1658.00,1658.00,1658.00,0,0
06/19/2000,1675.00,1675.00,1675.00,1675.00,0,0
06/20/2000,1671.30,1671.30,1671.30,1671.30,0,0
06/21/2000,1670.90,1670.90,1670.90,1670.90,0,0
06/22/2000,1651.60,1651.60,1651.60,1651.60,0,0
06/23/2000,1635.20,1635.20,1635.20,1635.20,0,0
06/26/2000,1651.00,1651.00,1651.00,1651.00,0,0
06/27/2000,1642.70,1642.70,1642.70,1642.70,0,0
06/28/2000,1643.60,1643.60,1643.60,1643.60,0,0
06/29/2000,1627.10,1627.10,1627.10,1627.10,0,0
06/30/2000,1637.70,1637.70,1637.70,1637.70,0,0
07/03/2000,1659.90,1659.90,1659.90,1659.90,0,0
07/05/2000,1631.80,1631.80,1631.80,1631.80,0,0
07/06/2000,1642.80,1642.80,1642.80,1642.80,0,0
07/07/2000,1664.00,1664.00,1664.00,1664.00,0,0
07/10/2000,1660.90,1660.90,1660.90,1660.90,0,0
07/11/2000,1664.40,1664.40,1664.40,1664.40,0,0
07/12/2000,1676.10,1676.10,1676.10,1676.10,0,0
07/13/2000,1680.00,1680.00,1680.00,1680.00,0,0
07/14/2000,1695.40,1695.40,1695.40,1695.40,0,0
07/17/2000,1693.30,1693.30,1693.30,1693.30,0,0
07/18/2000,1682.40,1682.40,1682.40,1682.40,0,0
07/19/2000,1670.80,1670.80,1670.80,1670.80,0,0
07/20/2000,1686.30,1686.30,1686.30,1686.30,0,0
07/21/2000,1658.80,1658.80,1658.80,1658.80,0,0
07/24/2000,1648.10,1648.10,1648.10,1648.10,0,0
07/25/2000,1651.60,1651.60,1651.60,1651.60,0,0
07/26/2000,1635.30,1635.30,1635.30,1635.30,0,0
07/27/2000,1630.00,1630.00,1630.00,1630.00,0,0
07/28/2000,1597.20,1597.20,1597.20,1597.20,0,0
07/31/2000,1604.00,1604.00,1604.00,1604.00,0,0
08/01/2000,1612.60,1612.60,1612.60,1612.60,0,0
08/02/2000,1616.60,1616.60,1616.60,1616.60,5,5
08/03/2000,1626.00,1626.00,1626.00,1626.00,0,5
08/04/2000,1636.50,1636.50,1636.50,1636.50,0,5
08/07/2000,1653.40,1653.40,1653.40,1653.40,0,5
08/08/2000,1658.80,1658.80,1658.80,1658.80,0,5
08/09/2000,1648.30,1648.30,1648.30,1648.30,0,5
08/10/2000,1641.70,1641.70,1641.70,1641.70,0,5
08/11/2000,1646.90,1646.90,1646.90,1646.90,0,5
08/14/2000,1667.60,1667.60,1667.60,1667.60,0,5
08/15/2000,1664.20,1664.20,1664.20,1664.20,0,5
08/16/2000,1660.70,1660.70,1660.70,1660.70,0,5
08/17/2000,1673.40,1673.40,1673.40,1673.40,0,5
08/18/2000,1670.30,1670.30,1670.30,1670.30,0,5
08/21/2000,1676.40,1676.40,1676.40,1676.40,0,5
08/22/2000,1677.10,1677.10,1677.10,1677.10,0,5
08/23/2000,1679.70,1679.70,1679.70,1679.70,0,5
08/24/2000,1685.20,1685.20,1685.20,1685.20,0,5
08/25/2000,1683.60,1683.60,1683.60,1683.60,0,5
08/28/2000,1689.00,1689.00,1689.00,1689.00,0,5
08/29/2000,1688.50,1688.50,1688.50,1688.50,0,5
08/30/2000,1674.10,1674.10,1674.10,1674.10,0,5
08/31/2000,1693.50,1693.50,1693.50,1693.50,0,5
09/01/2000,1695.60,1695.60,1695.60,1695.60,0,5
09/05/2000,1682.20,1682.20,1682.20,1682.20,0,5
09/06/2000,1663.70,1663.70,1663.70,1663.70,0,5
09/07/2000,1675.90,1675.90,1675.90,1675.90,0,5
09/08/2000,1666.10,1666.10,1666.10,1666.10,0,5
09/11/2000,1660.40,1660.40,1660.40,1660.40,0,5
09/12/2000,1650.40,1650.40,1650.40,1650.40,0,5
09/13/2000,1654.40,1654.40,1654.40,1654.40,0,5
09/14/2000,1648.70,1648.70,1648.70,1648.70,0,5
09/15/2000,1625.70,1625.70,1625.70,1625.70,0,5
09/18/2000,1607.60,1607.60,1607.60,1607.60,0,5
09/19/2000,1619.40,1619.40,1619.40,1619.40,0,5
09/20/2000,1608.50,1608.50,1608.50,1608.50,0,5
09/21/2000,1609.00,1609.00,1609.00,1609.00,0,5
09/22/2000,1607.00,1607.00,1607.00,1607.00,0,5
09/25/2000,1599.90,1599.90,1599.90,1599.90,0,5
09/26/2000,1579.90,1579.90,1579.90,1579.90,0,5
09/27/2000,1584.10,1584.10,1584.10,1584.10,0,5
09/28/2000,1615.60,1615.60,1615.60,1615.60,0,5
09/29/2000,1591.70,1591.70,1591.70,1591.70,0,5
10/02/2000,1593.80,1593.80,1593.80,1593.80,0,5
10/03/2000,1578.80,1578.80,1578.80,1578.80,0,5
10/04/2000,1587.90,1587.90,1587.90,1587.90,0,5
10/05/2000,1593.70,1593.70,1593.70,1593.70,0,5
10/06/2000,1560.80,1560.80,1560.80,1560.80,0,5
10/09/2000,1550.50,1550.50,1550.50,1550.50,0,5
10/10/2000,1524.10,1524.10,1524.10,1524.10,0,5
10/11/2000,1510.50,1510.50,1510.50,1510.50,0,5
10/12/2000,1472.80,1472.80,1472.80,1472.80,0,5
10/13/2000,1517.20,1517.20,1517.20,1517.20,0,5
10/16/2000,1519.50,1519.50,1519.50,1519.50,10,15
10/17/2000,1487.30,1487.30,1487.30,1487.30,0,15
10/18/2000,1479.30,1479.30,1479.30,1479.30,0,15
10/19/2000,1529.40,1529.40,1529.40,1529.40,0,15
10/20/2000,1540.20,1540.20,1540.20,1540.20,0,15
10/23/2000,1546.40,1546.40,1546.40,1546.40,0,15
10/24/2000,1532.30,1532.30,1532.30,1532.30,0,15
10/25/2000,1502.20,1502.20,1502.20,1502.20,0,15
10/26/2000,1499.50,1499.50,1499.50,1499.50,0,15
10/27/2000,1529.60,1529.60,1529.60,1529.60,0,15
10/30/2000,1542.00,1542.00,1542.00,1542.00,2,15
10/31/2000,1574.70,1574.70,1574.70,1574.70,0,15
11/01/2000,1565.70,1565.70,1565.70,1565.70,0,15
11/02/2000,1568.90,1568.90,1568.90,1568.90,0,15
11/03/2000,1570.40,1570.40,1570.40,1570.40,0,15
11/06/2000,1581.20,1581.20,1581.20,1581.20,0,15
11/07/2000,1579.30,1579.30,1579.30,1579.30,0,15
11/08/2000,1547.50,1547.50,1547.50,1547.50,0,15
11/09/2000,1536.30,1536.30,1536.30,1536.30,0,15
11/10/2000,1504.90,1504.90,1504.90,1504.90,0,15
11/13/2000,1490.70,1490.70,1490.70,1490.70,0,15
11/14/2000,1526.70,1526.70,1526.70,1526.70,0,15
11/15/2000,1530.00,1530.00,1530.00,1530.00,0,15
11/16/2000,1511.60,1511.60,1511.60,1511.60,0,15
11/17/2000,1501.80,1501.80,1501.80,1501.80,0,15
11/20/2000,1477.80,1477.80,1477.80,1477.80,0,15
11/21/2000,1486.60,1486.60,1486.60,1486.60,0,15
11/22/2000,1452.30,1452.30,1452.30,1452.30,0,15
11/24/2000,1476.70,1476.70,1476.70,1476.70,0,15
11/27/2000,1489.30,1489.30,1489.30,1489.30,0,15
11/28/2000,1468.20,1468.20,1468.20,1468.20,0,15
11/29/2000,1460.80,1460.80,1460.80,1460.80,0,15
11/30/2000,1445.40,1445.40,1445.40,1445.40,0,15
12/01/2000,1444.50,1444.50,1444.50,1444.50,0,15
12/04/2000,1455.30,1455.30,1455.30,1455.30,0,15
12/05/2000,1500.40,1500.40,1500.40,1500.40,0,15
12/06/2000,1478.80,1478.80,1478.80,1478.80,0,15
12/07/2000,1460.00,1460.00,1460.00,1460.00,0,15
12/08/2000,1461.00,1461.00,1461.00,1461.00,0,15
12/11/2000,1508.30,1508.30,1508.30,1508.30,0,15
12/12/2000,1502.20,1502.20,1502.20,1502.20,0,15
12/13/2000,1479.80,1479.80,1479.80,1479.80,0,15
12/14/2000,1460.30,1460.30,1460.30,1460.30,0,15
12/15/2000,1421.00,1421.00,1421.00,1421.00,0,15
12/18/2000,1439.70,1439.70,1439.70,1439.70,0,15
12/19/2000,1411.10,1411.10,1411.10,1411.10,0,15
12/20/2000,1367.80,1367.80,1367.80,1367.80,0,15
12/21/2000,1376.80,1376.80,1376.80,1376.80,0,15
12/22/2000,1416.70,1416.70,1416.70,1416.70,0,15
12/26/2000,1427.20,1427.20,1427.20,1427.20,0,15
12/27/2000,1442.30,1442.30,1442.30,1442.30,0,15
12/28/2000,1439.20,1439.20,1439.20,1439.20,0,15
12/29/2000,1420.70,1420.70,1420.70,1420.70,0,15
01/02/2001,1380.10,1380.10,1380.10,1380.10,0,15
01/03/2001,1440.20,1440.20,1440.20,1440.20,0,15
01/04/2001,1426.30,1426.30,1426.30,1426.30,18,19
01/05/2001,1379.40,1379.40,1379.40,1379.40,0,16
01/08/2001,1381.20,1381.20,1381.20,1381.20,0,16
01/09/2001,1383.30,1383.30,1383.30,1383.30,0,16
01/10/2001,1402.30,1402.30,1402.30,1402.30,0,16
01/11/2001,1412.50,1412.50,1412.50,1412.50,220,182
01/12/2001,1408.40,1408.40,1408.40,1408.40,0,180
01/16/2001,1414.40,1414.40,1414.40,1414.40,0,180
01/17/2001,1419.70,1419.70,1419.70,1419.70,0,180
01/18/2001,1434.00,1434.00,1434.00,1434.00,34,180
01/19/2001,1426.00,1426.00,1426.00,1426.00,0,180
01/22/2001,1434.80,1434.80,1434.80,1434.80,0,180
01/23/2001,1446.00,1446.00,1446.00,1446.00,109,180
01/24/2001,1451.10,1451.10,1451.10,1451.10,0,180
01/25/2001,1444.20,1444.20,1444.20,1444.20,20,180
01/26/2001,1443.60,1443.60,1443.60,1443.60,32,181
01/29/2001,1450.70,1450.70,1450.70,1450.70,0,181
01/30/2001,1462.50,1462.50,1462.50,1462.50,17,185
01/31/2001,1452.80,1452.80,1452.80,1452.80,3,185
02/01/2001,1459.90,1459.90,1459.90,1459.90,184,280
02/02/2001,1430.50,1430.50,1430.50,1430.50,0,279
02/05/2001,1439.40,1439.40,1439.40,1439.40,0,279
02/06/2001,1433.70,1433.70,1433.70,1433.70,0,279
02/07/2001,1426.00,1426.00,1426.00,1426.00,50,280
02/08/2001,1410.50,1410.50,1410.50,1410.50,0,280
02/09/2001,1395.90,1395.90,1395.90,1395.90,0,280
02/12/2001,1408.10,1408.10,1408.10,1408.10,0,280
02/13/2001,1400.60,1400.60,1400.60,1400.60,0,280
02/14/2001,1395.20,1395.20,1395.20,1395.20,156,298
02/15/2001,1410.10,1410.10,1410.10,1410.10,0,298
02/16/2001,1379.90,1379.90,1379.90,1379.90,10,308
02/20/2001,1356.80,1356.80,1356.80,1356.80,0,305
02/21/2001,1325.90,1325.90,1325.90,1325.90,7,298
02/22/2001,1325.00,1325.00,1325.00,1325.00,3,295
02/23/2001,1285.00,1314.00,1285.00,1314.00,15,302
02/26/2001,1338.90,1338.90,1338.90,1338.90,0,302
02/27/2001,1329.10,1329.10,1329.10,1329.10,0,302
02/28/2001,1326.00,1326.00,1305.80,1307.10,75,302
03/01/2001,1299.00,1307.80,1285.00,1307.80,26,310
03/02/2001,1299.60,1299.60,1299.60,1299.60,1,309
03/05/2001,1307.80,1307.80,1307.80,1307.80,0,309
03/06/2001,1325.00,1325.10,1322.50,1322.50,7,312
03/07/2001,1330.00,1330.00,1330.00,1330.00,0,312
03/08/2001,1331.30,1331.30,1331.30,1331.30,0,312
03/09/2001,1304.80,1304.90,1294.60,1294.60,8,309
03/12/2001,1265.00,1265.00,1230.00,1237.60,71,323
03/13/2001,1233.50,1257.20,1233.00,1257.20,191,452
03/14/2001,1226.00,1227.00,1226.00,1226.60,82,459
03/15/2001,1235.00,1242.00,1225.00,1230.40,32,457
03/16/2001,1207.00,1218.00,1205.50,1205.50,16,458
03/19/2001,1208.50,1224.70,1200.00,1224.70,52,459
03/20/2001,1195.60,1195.60,1195.60,1195.60,7,457
03/21/2001,1172.00,1172.00,1172.00,1172.00,3,454
03/22/2001,1141.00,1158.40,1141.00,1158.40,225,456
03/23/2001,1185.00,1195.00,1185.00,1194.40,230,661
03/26/2001,1202.00,1208.30,1202.00,1208.30,41,683
03/27/2001,1233.00,1235.00,1233.00,1235.00,3,682
03/28/2001,1210.50,1210.50,1202.00,1202.00,1,682
03/29/2001,1205.50,1205.50,1202.70,1202.70,9,683
03/30/2001,1202.00,1212.00,1198.00,1210.20,32,684
04/02/2001,1191.00,1191.30,1191.00,1191.30,5,688
04/03/2001,1182.30,1182.30,1147.40,1147.40,25,685
04/04/2001,1152.50,1152.50,1145.00,1151.50,8,688
04/05/2001,1179.50,1202.00,1179.00,1195.80,21,680
04/06/2001,1185.50,1185.50,1179.60,1179.60,14,681
04/09/2001,1192.00,1192.00,1175.00,1189.30,10,680
04/10/2001,1201.00,1222.50,1201.00,1213.60,9,677
04/11/2001,1221.00,1221.00,1216.50,1216.50,2,687
04/12/2001,1235.90,1235.90,1235.90,1235.90,9,687
04/16/2001,1228.00,1228.00,1226.20,1226.20,1,687
04/17/2001,1239.80,1239.80,1239.80,1239.80,1,687
04/18/2001,1292.00,1292.00,1290.30,1290.30,9,688
04/19/2001,1304.30,1304.30,1304.30,1304.30,4,688
04/20/2001,1291.00,1294.70,1291.00,1294.70,1,687
04/23/2001,1271.80,1271.80,1268.00,1268.00,15,687
04/24/2001,1257.90,1257.90,1257.90,1257.90,1,687
04/25/2001,1274.90,1274.90,1274.90,1274.90,1,687
04/26/2001,1290.00,1290.00,1283.40,1283.40,6,688
04/27/2001,1302.60,1302.60,1302.60,1302.60,1,688
04/30/2001,1313.60,1320.00,1299.80,1300.20,5,688
05/01/2001,1305.00,1318.00,1305.00,1318.00,2,690
05/02/2001,1320.10,1320.10,1317.00,1317.00,2,690
05/03/2001,1299.90,1299.90,1298.60,1298.60,3,689
05/04/2001,1281.00,1316.30,1281.00,1316.30,2,689
05/07/2001,1305.10,1306.20,1305.10,1306.20,4,689
05/08/2001,1306.20,1306.20,1305.30,1305.30,19,688
05/09/2001,1299.40,1299.40,1299.40,1299.40,1,688
05/10/2001,1311.00,1311.00,1303.40,1303.40,2,689
05/11/2001,1294.20,1294.20,1294.20,1294.20,1,689
05/14/2001,1294.10,1294.10,1294.10,1294.10,1,689
05/15/2001,1298.60,1298.60,1298.60,1298.60,1,689
05/16/2001,1320.20,1330.80,1320.20,1330.80,24,692
05/17/2001,1335.10,1335.10,1335.10,1335.10,22,690
05/18/2001,1339.40,1339.40,1339.40,1339.40,1,690
05/21/2001,1345.00,1359.60,1345.00,1359.60,4,690
05/22/2001,1357.20,1357.20,1357.20,1357.20,1,690
05/23/2001,1334.20,1334.20,1334.20,1334.20,1,690
05/24/2001,1338.10,1338.10,1338.10,1338.10,1,690
05/25/2001,1324.80,1324.80,1322.50,1322.50,25,690
05/29/2001,1311.30,1311.30,1311.30,1311.30,177,680
05/30/2001,1305.50,1305.50,1291.90,1291.90,4,678
05/31/2001,1298.90,1298.90,1298.90,1298.90,1,678
06/01/2001,1306.50,1306.50,1306.50,1306.50,1,677
06/04/2001,1310.70,1310.70,1310.70,1310.70,1,677
06/05/2001,1320.00,1326.60,1320.00,1326.60,5,679
06/06/2001,1316.00,1316.00,1316.00,1316.00,1,679
06/07/2001,1309.80,1320.10,1309.80,1318.50,25,683
06/08/2001,1310.00,1310.00,1304.90,1308.40,197,791
06/11/2001,1296.70,1296.70,1296.70,1296.70,174,723
06/12/2001,1284.90,1295.10,1279.80,1295.10,44,578
06/13/2001,1283.60,1283.60,1283.60,1283.60,40,556
06/14/2001,1277.00,1277.00,1251.50,1251.50,16,552
06/15/2001,1246.00,1255.00,1246.00,1255.00,208,553
06/18/2001,1247.90,1247.90,1247.90,1247.90,7,553
06/19/2001,1251.60,1251.60,1251.60,1251.60,5,548
06/20/2001,1256.00,1256.80,1256.00,1256.80,8,553
06/21/2001,1270.10,1270.80,1270.10,1270.80,2,559
06/22/2001,1259.90,1262.50,1259.90,1262.50,49,592
06/25/2001,1249.90,1250.70,1249.90,1250.70,1,586
06/26/2001,1239.00,1247.80,1239.00,1247.80,1,586
06/27/2001,1246.90,1246.90,1246.90,1246.90,1,585
06/28/2001,1270.20,1270.20,1255.90,1255.90,58,577
06/29/2001,1270.00,1270.00,1261.30,1261.30,6,577
07/02/2001,1275.60,1275.60,1275.60,1275.60,0,577
07/03/2001,1275.10,1275.10,1275.10,1275.10,1,576
07/05/2001,1259.80,1259.80,1250.60,1250.60,2,576
07/06/2001,1246.00,1246.00,1220.90,1220.90,1,573
07/09/2001,1227.50,1227.50,1227.50,1227.50,1,573
07/10/2001,1212.80,1212.80,1212.80,1212.80,21,560
