"Date","Open","High","Low","Close","Volume","OpenInt"
09/20/1999,1475.00,1475.00,1475.00,1475.00,0,0
09/21/1999,1445.50,1445.50,1445.50,1445.50,0,0
09/22/1999,1442.00,1445.80,1442.00,1445.80,2,2
09/23/1999,1407.40,1407.40,1407.40,1407.40,0,2
09/24/1999,1403.10,1403.10,1403.10,1403.10,0,2
09/27/1999,1411.60,1411.60,1411.60,1411.60,0,2
09/28/1999,1408.70,1408.70,1408.70,1408.70,0,2
09/29/1999,1394.00,1394.00,1394.00,1394.00,0,2
09/30/1999,1412.00,1412.00,1412.00,1412.00,0,2
10/01/1999,1411.90,1411.90,1411.90,1411.90,0,2
10/04/1999,1435.90,1435.90,1435.90,1435.90,0,2
10/05/1999,1437.20,1437.20,1437.20,1437.20,0,2
10/06/1999,1459.70,1459.70,1459.70,1459.70,0,2
10/07/1999,1451.00,1451.00,1451.00,1451.00,0,2
10/08/1999,1470.50,1470.50,1470.50,1470.50,0,2
10/11/1999,1471.30,1471.30,1471.30,1471.30,0,2
10/12/1999,1450.00,1450.00,1450.00,1450.00,0,2
10/13/1999,1410.50,1410.50,1410.50,1410.50,0,2
10/14/1999,1411.50,1411.50,1411.50,1411.50,0,2
10/15/1999,1376.30,1376.30,1376.30,1376.30,0,2
10/18/1999,1370.00,1385.20,1370.00,1385.20,1,3
10/19/1999,1394.50,1394.50,1394.50,1394.50,1,4
10/20/1999,1416.40,1416.40,1416.40,1416.40,0,4
10/21/1999,1419.60,1419.60,1419.60,1419.60,0,4
10/22/1999,1431.50,1431.50,1431.50,1431.50,0,4
10/25/1999,1424.80,1424.80,1424.80,1424.80,0,4
10/26/1999,1408.30,1408.30,1408.30,1408.30,0,4
10/27/1999,1427.50,1427.50,1427.50,1427.50,0,4
10/28/1999,1475.80,1475.80,1475.80,1475.80,0,4
10/29/1999,1502.10,1502.10,1502.10,1502.10,0,4
11/01/1999,1488.00,1488.00,1488.00,1488.00,0,4
11/02/1999,1477.70,1477.70,1477.70,1477.70,0,4
11/03/1999,1485.70,1485.70,1485.70,1485.70,0,4
11/04/1999,1493.80,1493.80,1493.80,1493.80,0,4
11/05/1999,1509.00,1509.00,1509.00,1509.00,0,4
11/08/1999,1507.60,1507.60,1507.60,1507.60,0,4
11/09/1999,1496.00,1496.00,1496.00,1496.00,0,4
11/10/1999,1505.10,1505.10,1505.10,1505.10,0,4
11/11/1999,1512.80,1512.80,1512.80,1512.80,0,4
11/12/1999,1526.90,1526.90,1526.90,1526.90,0,4
11/15/1999,1528.30,1528.30,1528.30,1528.30,0,4
11/16/1999,1558.70,1558.70,1558.70,1558.70,0,4
11/17/1999,1548.50,1548.50,1548.50,1548.50,0,4
11/18/1999,1560.00,1560.00,1560.00,1560.00,0,4
11/19/1999,1558.50,1558.50,1558.50,1558.50,0,4
11/22/1999,1558.50,1558.50,1558.50,1558.50,0,4
11/23/1999,1543.70,1543.70,1543.70,1543.70,0,4
11/24/1999,1553.40,1553.40,1553.40,1553.40,0,4
11/26/1999,1546.60,1546.60,1546.60,1546.60,0,4
11/29/1999,1542.90,1542.90,1542.90,1542.90,0,4
11/30/1999,1522.00,1522.00,1522.00,1522.00,0,4
12/01/1999,1534.00,1534.00,1534.00,1534.00,0,4
12/02/1999,1544.20,1544.20,1544.20,1544.20,0,4
12/03/1999,1571.50,1571.50,1571.50,1571.50,0,4
12/06/1999,1558.30,1558.30,1558.30,1558.30,0,4
12/07/1999,1548.30,1548.30,1548.30,1548.30,0,4
12/08/1999,1537.40,1537.40,1537.40,1537.40,2,4
12/09/1999,1542.40,1542.40,1542.40,1542.40,0,4
12/10/1999,1548.40,1548.40,1548.40,1548.40,0,4
12/13/1999,1553.70,1553.70,1553.70,1553.70,0,4
12/14/1999,1541.40,1541.40,1541.40,1541.40,1,4
12/15/1999,1547.00,1547.00,1547.00,1547.00,1,5
12/16/1999,1556.40,1556.40,1556.40,1556.40,0,5
12/17/1999,1564.50,1564.50,1564.50,1564.50,0,5
12/20/1999,1556.50,1556.50,1556.50,1556.50,0,5
12/21/1999,1578.80,1578.80,1578.80,1578.80,0,5
12/22/1999,1581.80,1581.80,1581.80,1581.80,0,5
12/23/1999,1605.90,1605.90,1605.90,1605.90,0,5
12/27/1999,1602.90,1602.90,1602.90,1602.90,0,5
12/28/1999,1604.20,1604.20,1604.20,1604.20,0,5
12/29/1999,1610.10,1610.10,1610.10,1610.10,0,5
12/30/1999,1609.10,1609.10,1609.10,1609.10,0,5
12/31/1999,1612.90,1612.90,1612.90,1612.90,0,0
01/03/2000,1595.50,1595.50,1595.50,1595.50,0,5
01/04/2000,1538.70,1538.70,1538.70,1538.70,0,5
01/05/2000,1540.80,1540.80,1540.80,1540.80,0,5
01/06/2000,1530.60,1530.60,1530.60,1530.60,0,5
01/07/2000,1588.40,1588.40,1588.40,1588.40,0,5
01/10/2000,1604.00,1604.00,1604.00,1604.00,0,5
01/11/2000,1582.50,1582.50,1582.50,1582.50,0,5
01/12/2000,1570.40,1570.40,1570.40,1570.40,0,5
01/13/2000,1587.90,1587.90,1587.90,1587.90,0,5
01/14/2000,1607.80,1607.80,1607.80,1607.80,0,5
01/18/2000,1598.90,1598.90,1598.90,1598.90,0,5
01/19/2000,1602.20,1602.20,1602.20,1602.20,0,5
01/20/2000,1586.00,1586.00,1586.00,1586.00,0,5
01/21/2000,1582.60,1582.60,1582.60,1582.60,0,5
01/24/2000,1539.30,1539.30,1539.30,1539.30,0,5
01/25/2000,1545.50,1545.50,1545.50,1545.50,0,5
01/26/2000,1542.30,1542.30,1542.30,1542.30,0,5
01/27/2000,1536.30,1536.30,1536.30,1536.30,0,5
01/28/2000,1492.60,1492.60,1492.60,1492.60,0,5
01/31/2000,1528.50,1528.50,1528.50,1528.50,0,5
02/01/2000,1545.30,1545.30,1545.30,1545.30,0,5
02/02/2000,1547.20,1547.20,1547.20,1547.20,0,5
02/03/2000,1568.60,1568.60,1568.60,1568.60,0,5
02/04/2000,1563.50,1563.50,1563.50,1563.50,0,5
02/07/2000,1559.30,1559.30,1559.30,1559.30,0,5
02/08/2000,1579.30,1579.30,1579.30,1579.30,0,5
02/09/2000,1549.90,1549.90,1549.90,1549.90,0,5
02/10/2000,1551.40,1551.40,1551.40,1551.40,0,5
02/11/2000,1527.10,1527.10,1527.10,1527.10,0,5
02/14/2000,1528.00,1528.00,1528.00,1528.00,0,5
02/15/2000,1540.00,1540.00,1540.00,1540.00,0,5
