860625,251.05,254.1,251.05,251.6,494,2157
860626,250.9,252.7,250.35,252.05,301,2095
860627,253.2,253.4,252,252.15,263,2121
860630,252.9,255.3,252.5,254.25,639,2206
860701,254.2,256,253.8,255.95,950,2369
860702,255.5,257.25,255.25,256.65,543,2371
860703,255.9,256.75,253.8,254.05,313,2473
860707,253.7,253.7,245.3,245.35,1324,2702
860708,243.3,244.3,241.2,243.45,1024,2951
860709,244.3,245.2,243.55,244.7,552,2913
860710,245.25,246.35,241.4,246.05,866,3052
860711,246.25,246.35,243.6,244.15,398,3060
860714,243.05,243.1,239.9,240.05,892,3222
860715,240.1,240.5,235.65,236.75,1747,3622
860716,237,239.2,236.05,236.85,1587,4235
860717,237.6,239.25,236.9,237.8,690,4155
860718,237.7,240.85,235.6,238.6,864,4248
860721,237.4,239.1,236.9,238.15,409,4297
860722,237.1,240.65,237.1,240.25,627,4333
860723,240.45,241.1,239.25,239.75,513,4430
860724,239.65,240.4,238.25,240.15,1538,5497
860725,240.35,243.2,240.35,242.6,871,5766
860728,241.6,241.85,235.6,236.5,1303,5954
860729,237.3,237.8,235.15,236.75,1049,6037
860730,236.75,239.65,234.4,239.3,2554,6394
860731,239,239.2,237.2,237.55,1259,6511
860801,237.95,238.8,234.7,234.75,1171,6931
860804,234.7,239,232.95,238.65,1726,7187
860805,238.4,240.8,238.3,239.25,1107,7368
860806,238.7,239.75,237.55,238.8,594,7378
860807,238.6,240.6,238.05,238.85,4426,10054
860808,239.7,240.4,237.7,238.8,1171,10283
860811,239.8,243.25,239.8,242.7,3436,11817
860812,243.3,245.8,242.1,245.7,2641,12608
860813,245.7,248.85,244.9,247.95,3585,13705
860814,247.8,249.65,247.45,249.05,4220,14998
860815,249.05,249.7,247.95,249.5,3279,15649
860818,248.8,250.25,247.1,249.75,3046,16337
860819,250,250,247.5,248.9,2744,16719
860820,248.35,252.45,248.2,252.3,3975,17323
860821,252.45,252.65,250.95,252.1,4279,17656
860822,251.5,252.9,251.15,252.1,2783,18320
860825,251.55,251.8,249.4,251.15,4228,19678
860826,250.8,255.55,250.8,255.3,6324,22445
860827,255.4,256.85,254.65,255.4,4261,23012
860828,255.65,256.4,254.05,255.25,5781,24892
860829,255.8,256.5,253.65,254.35,4970,26217
860902,254.4,255.5,248.65,249.4,8346,27995
860903,248.1,252.4,248.1,252.35,10440,30140
860904,252.7,256.4,252,255.9,10273,32355
860905,255.5,256.25,251.2,251.45,10438,34240
860908,250.5,251.8,248.8,250.45,13290,35359
860909,252.1,252.5,248.2,249.6,12480,37414
860910,249.65,250,247.8,248.65,20401,42564
860911,246,246,234.1,234.9,107268,65584
860912,235.6,235.8,226.65,229.7,117781,86197
860915,230.7,232.7,228.6,231.15,95710,93344
860916,228.45,231.9,227,230.85,83823,98704
860917,231,233.55,229.85,230.35,75118,104171
860918,229,234,228,230.95,77292,105466
860919,228.8,231.9,228.75,230.5,58640,111926
860922,230.9,234.95,230.8,234.6,66679,110658
860923,234.6,236.8,234.05,236.6,70643,110483
860924,235.9,237.45,235.1,235.9,68705,112051
860925,235,235.8,229,231.35,83462,113849
860926,230.4,234.5,229.75,231.95,66345,116462
860929,229,230.2,226.1,229.55,79104,121637
860930,230.4,233.65,229.85,230.6,81496,121987
861001,231.9,235.65,231.45,233.6,82558,123834
861002,232.8,235.1,232,234.75,62236,123210
861003,235.5,237.15,229.8,232.4,75726,125329
861006,232.8,236.2,231.45,234.1,60455,124945
861007,233.5,234.9,231.75,234.55,67537,126653
861008,232.1,237.25,232.1,236.7,74390,128568
861009,236.7,238.2,234.5,235.1,76200,130836
861010,234.35,236.1,233.8,235.1,40640,129274
861013,234.8,236.9,234.45,236.8,21960,128040
861014,237.2,237.4,233.4,234.75,56615,130284
861015,234.9,239.8,234.45,239.7,78605,130916
