ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1732147200000000000,33,1,42034014,5940750000000,5941750000000,5940500000000,5941000000000,267
1732147260000000000,33,1,42034014,5941000000000,5941250000000,5938500000000,5939250000000,264
1732147320000000000,33,1,42034014,5939250000000,5939500000000,5938000000000,5938250000000,202
1732147380000000000,33,1,42034014,5938000000000,5938250000000,5936250000000,5936750000000,244
1732147440000000000,33,1,42034014,5937000000000,5937250000000,5934000000000,5934250000000,539
1732147500000000000,33,1,42034014,5934000000000,5934500000000,5932500000000,5933750000000,476
1732147560000000000,33,1,42034014,5933500000000,5934000000000,5931500000000,5933750000000,411
1732147620000000000,33,1,42034014,5933750000000,5933750000000,5932000000000,5932000000000,238
1732147680000000000,33,1,42034014,5932000000000,5933250000000,5931750000000,5932500000000,201
1732147740000000000,33,1,42034014,5932750000000,5933750000000,5932500000000,5933500000000,130
1732147800000000000,33,1,42034014,5933500000000,5934500000000,5933500000000,5933500000000,165
1732147860000000000,33,1,42034014,5933500000000,5934500000000,5933000000000,5933750000000,138
1732147920000000000,33,1,42034014,5933500000000,5934000000000,5932500000000,5933750000000,154
1732147980000000000,33,1,42034014,5933500000000,5933500000000,5932000000000,5932250000000,116
1732148040000000000,33,1,42034014,5932250000000,5932250000000,5931000000000,5931250000000,211
1732148100000000000,33,1,42034014,5931000000000,5931750000000,5930750000000,5931250000000,172
1732148160000000000,33,1,42034014,5931250000000,5932250000000,5930750000000,5931250000000,122
1732148220000000000,33,1,42034014,5931500000000,5932250000000,5931000000000,5931500000000,84
1732148280000000000,33,1,42034014,5931250000000,5931750000000,5930750000000,5931250000000,74
1732148340000000000,33,1,42034014,5931500000000,5932000000000,5931250000000,5932000000000,63
1732148400000000000,33,1,42034014,5932000000000,5932250000000,5931750000000,5932000000000,57
1732148460000000000,33,1,42034014,5931750000000,5932500000000,5931500000000,5931750000000,56
1732148520000000000,33,1,42034014,5931500000000,5931750000000,5930000000000,5930500000000,241
1732148580000000000,33,1,42034014,5930500000000,5931000000000,5930000000000,5930250000000,152
1732148640000000000,33,1,42034014,5930000000000,5930500000000,5929750000000,5930250000000,108
1732148700000000000,33,1,42034014,5930000000000,5930750000000,5928000000000,5929500000000,318
1732148760000000000,33,1,42034014,5929250000000,5929750000000,5928750000000,5929750000000,109
1732148820000000000,33,1,42034014,5929500000000,5930250000000,5929000000000,5929250000000,89
1732148880000000000,33,1,42034014,5929500000000,5930000000000,5928750000000,5929000000000,109
1732148940000000000,33,1,42034014,5928750000000,5928750000000,5926750000000,5927750000000,442
1732149000000000000,33,1,42034014,5927500000000,5928250000000,5926000000000,5926000000000,636
1732149060000000000,33,1,42034014,5926000000000,5927250000000,5924500000000,5925500000000,495
1732149120000000000,33,1,42034014,5925250000000,5926000000000,5925250000000,5925500000000,132
1732149180000000000,33,1,42034014,5925500000000,5925750000000,5925250000000,5925500000000,80
1732149240000000000,33,1,42034014,5925750000000,5925750000000,5924500000000,5925500000000,140
1732149300000000000,33,1,42034014,5925750000000,5926750000000,5924500000000,5924500000000,291
1732149360000000000,33,1,42034014,5924250000000,5925000000000,5924000000000,5924750000000,323
1732149420000000000,33,1,42034014,5924750000000,5925500000000,5924750000000,5925500000000,95
1732149480000000000,33,1,42034014,5925250000000,5925500000000,5924250000000,5925000000000,97
1732149540000000000,33,1,42034014,5924750000000,5927000000000,5924750000000,5926500000000,181
1732149600000000000,33,1,42034014,5926750000000,5927000000000,5926000000000,5926750000000,140
1732149660000000000,33,1,42034014,5926500000000,5928250000000,5926250000000,5928000000000,196
1732149720000000000,33,1,42034014,5927750000000,5928000000000,5927000000000,5927000000000,91
1732149780000000000,33,1,42034014,5927250000000,5929500000000,5927250000000,5928750000000,176
1732149840000000000,33,1,42034014,5928500000000,5929000000000,5927500000000,5927500000000,148
