ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1721599200000000000,33,1,7114,5564250000000,5566000000000,5557000000000,5559500000000,1331
1721599260000000000,33,1,7114,5559500000000,5561000000000,5557750000000,5559250000000,445
1721599320000000000,33,1,7114,5558750000000,5559250000000,5557750000000,5559000000000,203
1721599380000000000,33,1,7114,5558750000000,5562500000000,5558500000000,5560500000000,411
1721599440000000000,33,1,7114,5560750000000,5562500000000,5560500000000,5561500000000,186
1721599500000000000,33,1,7114,5561750000000,5562250000000,5561000000000,5561750000000,166
1721599560000000000,33,1,7114,5561750000000,5562750000000,5561250000000,5561500000000,291
1721599620000000000,33,1,7114,5561750000000,5561750000000,5560000000000,5560750000000,186
1721599680000000000,33,1,7114,5560750000000,5561000000000,5557250000000,5559250000000,419
1721599740000000000,33,1,7114,5559000000000,5561250000000,5558500000000,5560750000000,306
1721599800000000000,33,1,7114,5560750000000,5561000000000,5557500000000,5557500000000,124
1721599860000000000,33,1,7114,5557500000000,5559250000000,5557500000000,5559250000000,94
1721599920000000000,33,1,7114,5559250000000,5560500000000,5559000000000,5560000000000,116
1721599980000000000,33,1,7114,5560000000000,5560250000000,5559250000000,5559750000000,78
1721600040000000000,33,1,7114,5559750000000,5559750000000,5558750000000,5559250000000,54
1721600100000000000,33,1,7114,5559250000000,5560750000000,5559250000000,5560250000000,148
1721600160000000000,33,1,7114,5560500000000,5561750000000,5559750000000,5561250000000,177
1721600220000000000,33,1,7114,5561500000000,5562250000000,5561000000000,5561250000000,159
1721600280000000000,33,1,7114,5561500000000,5561750000000,5561250000000,5561500000000,94
1721600340000000000,33,1,7114,5561500000000,5562250000000,5561000000000,5561000000000,77
1721600400000000000,33,1,7114,5561250000000,5563250000000,5561000000000,5563000000000,238
1721600460000000000,33,1,7114,5562750000000,5562750000000,5561250000000,5561250000000,108
1721600520000000000,33,1,7114,5561500000000,5563000000000,5561250000000,5563000000000,100
1721600580000000000,33,1,7114,5563000000000,5564000000000,5562750000000,5564000000000,162
1721600640000000000,33,1,7114,5564000000000,5564000000000,5563000000000,5564000000000,130
1721600700000000000,33,1,7114,5563750000000,5564750000000,5563500000000,5564500000000,248
1721600760000000000,33,1,7114,5564750000000,5565500000000,5564250000000,5565000000000,225
1721600820000000000,33,1,7114,5564750000000,5565250000000,5564250000000,5564250000000,183
1721600880000000000,33,1,7114,5564250000000,5565000000000,5564250000000,5564250000000,147
1721600940000000000,33,1,7114,5564250000000,5564750000000,5564000000000,5564500000000,121
1721601000000000000,33,1,7114,5564500000000,5565250000000,5563250000000,5563750000000,303
1721601060000000000,33,1,7114,5564000000000,5564250000000,5563750000000,5564000000000,74
1721601120000000000,33,1,7114,5564250000000,5564250000000,5563000000000,5563500000000,163
1721601180000000000,33,1,7114,5563250000000,5564500000000,5563250000000,5563750000000,140
1721601240000000000,33,1,7114,5564000000000,5564500000000,5563750000000,5564000000000,147
1721601300000000000,33,1,7114,5564000000000,5564500000000,5563500000000,5564000000000,141
1721601360000000000,33,1,7114,5564250000000,5564250000000,5563750000000,5563750000000,114
1721601420000000000,33,1,7114,5563500000000,5564000000000,5563250000000,5563500000000,66
1721601480000000000,33,1,7114,5563250000000,5563750000000,5563250000000,5563500000000,66
1721601540000000000,33,1,7114,5563500000000,5564000000000,5563500000000,5564000000000,40
1721601600000000000,33,1,7114,5564000000000,5564500000000,5563750000000,5564500000000,159
1721601660000000000,33,1,7114,5564500000000,5564750000000,5564000000000,5564250000000,74
1721601720000000000,33,1,7114,5564000000000,5564250000000,5563250000000,5564000000000,78
1721601780000000000,33,1,7114,5564000000000,5564250000000,5563500000000,5563500000000,111
1721601840000000000,33,1,7114,5563750000000,5563750000000,5563000000000,5563500000000,140
1721601900000000000,33,1,7114,5563500000000,5564250000000,5563500000000,5564250000000,59
1721601960000000000,33,1,7114,5564250000000,5565000000000,5564000000000,5564250000000,174
1721602020000000000,33,1,7114,5564500000000,5564500000000,5563500000000,5564000000000,85
1721602080000000000,33,1,7114,5564500000000,5564500000000,5563500000000,5563500000000,97
1721602140000000000,33,1,7114,5563500000000,5563500000000,5562750000000,5563250000000,143
1721602200000000000,33,1,7114,5563000000000,5563500000000,5562750000000,5563250000000,74
1721602260000000000,33,1,7114,5563000000000,5563500000000,5562500000000,5563500000000,117
1721602320000000000,33,1,7114,5563250000000,5563250000000,5562750000000,5563000000000,55
1721602380000000000,33,1,7114,5563000000000,5564250000000,5563000000000,5563750000000,73
1721602440000000000,33,1,7114,5564000000000,5564250000000,5563750000000,5564000000000,130
1721602500000000000,33,1,7114,5563750000000,5565000000000,5563750000000,5565000000000,141
1721602560000000000,33,1,7114,5564750000000,5565500000000,5564500000000,5565250000000,74
1721602620000000000,33,1,7114,5565250000000,5565250000000,5564250000000,5564500000000,217
1721602680000000000,33,1,7114,5564750000000,5565250000000,5564250000000,5564750000000,93
1721602740000000000,33,1,7114,5564750000000,5564750000000,5564000000000,5564500000000,72
1721602800000000000,33,1,7114,5564500000000,5566750000000,5564500000000,5566750000000,464
1721602860000000000,33,1,7114,5566500000000,5566500000000,5566000000000,5566250000000,246
1721602920000000000,33,1,7114,5566500000000,5567750000000,5566500000000,5567500000000,422
1721602980000000000,33,1,7114,5567000000000,5567500000000,5566750000000,5567500000000,218
1721603040000000000,33,1,7114,5567500000000,5568000000000,5567500000000,5567750000000,128
1721603100000000000,33,1,7114,5567500000000,5569000000000,5567500000000,5568750000000,276
1721603160000000000,33,1,7114,5568500000000,5572500000000,5568500000000,5571500000000,964
1721603220000000000,33,1,7114,5571750000000,5572750000000,5571000000000,5571750000000,373
1721603280000000000,33,1,7114,5572000000000,5572500000000,5570250000000,5571000000000,325
1721603340000000000,33,1,7114,5571000000000,5571000000000,5569750000000,5570500000000,360
1721603400000000000,33,1,7114,5570500000000,5570500000000,5569500000000,5570000000000,174
1721603460000000000,33,1,7114,5570250000000,5570500000000,5569750000000,5570500000000,69
1721603520000000000,33,1,7114,5570500000000,5571250000000,5570250000000,5571250000000,131
1721603580000000000,33,1,7114,5571000000000,5571750000000,5571000000000,5571250000000,102
1721603640000000000,33,1,7114,5571000000000,5571000000000,5569000000000,5569750000000,299
1721603700000000000,33,1,7114,5569500000000,5569500000000,5567750000000,5569000000000,367
1721603760000000000,33,1,7114,5569250000000,5570750000000,5569000000000,5570750000000,169
1721603820000000000,33,1,7114,5571000000000,5571000000000,5569250000000,5570500000000,234
1721603880000000000,33,1,7114,5570500000000,5571750000000,5570500000000,5571750000000,177
1721603940000000000,33,1,7114,5572000000000,5574000000000,5571750000000,5572750000000,619
1721604000000000000,33,1,7114,5572750000000,5573250000000,5571750000000,5572250000000,165
1721604060000000000,33,1,7114,5572250000000,5572750000000,5571500000000,5572250000000,112
1721604120000000000,33,1,7114,5572250000000,5573000000000,5572000000000,5573000000000,141
1721604180000000000,33,1,7114,5572750000000,5573000000000,5571750000000,5572250000000,143
1721604240000000000,33,1,7114,5572000000000,5572500000000,5571000000000,5571750000000,232
1721604300000000000,33,1,7114,5571500000000,5572250000000,5571500000000,5571750000000,67
1721604360000000000,33,1,7114,5572000000000,5572250000000,5571500000000,5572250000000,202
1721604420000000000,33,1,7114,5572500000000,5572750000000,5572000000000,5572000000000,65
