ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1710712800000000000,33,1,13804,5185750000000,5187000000000,5183750000000,5184000000000,530
1710712860000000000,33,1,13804,5183750000000,5184750000000,5182750000000,5184500000000,414
1710712920000000000,33,1,13804,5184250000000,5184750000000,5184000000000,5184500000000,100
1710712980000000000,33,1,13804,5184250000000,5185000000000,5184250000000,5185000000000,145
1710713040000000000,33,1,13804,5185250000000,5185500000000,5184750000000,5184750000000,68
1710713100000000000,33,1,13804,5184750000000,5185250000000,5183750000000,5185250000000,132
1710713160000000000,33,1,13804,5185250000000,5187000000000,5185000000000,5186750000000,166
1710713220000000000,33,1,13804,5186750000000,5187500000000,5186750000000,5187500000000,197
1710713280000000000,33,1,13804,5187500000000,5189000000000,5187500000000,5188500000000,494
1710713340000000000,33,1,13804,5188500000000,5189250000000,5188250000000,5188250000000,164
1710713400000000000,33,1,13804,5188500000000,5189250000000,5188250000000,5189250000000,160
1710713460000000000,33,1,13804,5189250000000,5189250000000,5188250000000,5188250000000,169
1710713520000000000,33,1,13804,5188250000000,5189500000000,5188000000000,5189500000000,203
1710713580000000000,33,1,13804,5189250000000,5190000000000,5189250000000,5189750000000,152
1710713640000000000,33,1,13804,5189500000000,5190000000000,5189250000000,5189500000000,100
1710713700000000000,33,1,13804,5189750000000,5190000000000,5189500000000,5189750000000,64
1710713760000000000,33,1,13804,5189500000000,5190000000000,5189000000000,5189250000000,110
1710713820000000000,33,1,13804,5189250000000,5189750000000,5188750000000,5189250000000,127
1710713880000000000,33,1,13804,5189250000000,5189500000000,5189000000000,5189000000000,36
1710713940000000000,33,1,13804,5189000000000,5189500000000,5189000000000,5189250000000,39
1710714000000000000,33,1,13804,5189000000000,5189250000000,5188750000000,5189000000000,40
1710714060000000000,33,1,13804,5189250000000,5189750000000,5189000000000,5189750000000,144
1710714120000000000,33,1,13804,5189750000000,5190750000000,5189250000000,5190750000000,205
1710714180000000000,33,1,13804,5190500000000,5190750000000,5190250000000,5190750000000,193
1710714240000000000,33,1,13804,5190750000000,5191500000000,5190750000000,5191000000000,372
1710714300000000000,33,1,13804,5191250000000,5191250000000,5190750000000,5191000000000,71
1710714360000000000,33,1,13804,5190750000000,5191000000000,5190250000000,5190500000000,108
1710714420000000000,33,1,13804,5190500000000,5190500000000,5190000000000,5190500000000,102
1710714480000000000,33,1,13804,5190750000000,5190750000000,5190000000000,5190750000000,120
1710714540000000000,33,1,13804,5190750000000,5190750000000,5190500000000,5190500000000,40
1710714600000000000,33,1,13804,5190500000000,5191250000000,5190500000000,5190500000000,75
1710714660000000000,33,1,13804,5190500000000,5190500000000,5189750000000,5190000000000,110
1710714720000000000,33,1,13804,5190000000000,5190000000000,5189500000000,5189500000000,58
1710714780000000000,33,1,13804,5189500000000,5189750000000,5189000000000,5189250000000,80
1710714840000000000,33,1,13804,5189250000000,5189500000000,5189000000000,5189250000000,70
1710714900000000000,33,1,13804,5189250000000,5189500000000,5188750000000,5189250000000,132
1710714960000000000,33,1,13804,5189000000000,5189000000000,5188500000000,5188750000000,117
1710715020000000000,33,1,13804,5188750000000,5189000000000,5188500000000,5188750000000,82
1710715080000000000,33,1,13804,5189000000000,5190500000000,5189000000000,5190000000000,144
1710715140000000000,33,1,13804,5190000000000,5190250000000,5190000000000,5190000000000,65
1710715200000000000,33,1,13804,5189750000000,5190500000000,5189500000000,5189750000000,198
1710715260000000000,33,1,13804,5189750000000,5190000000000,5189500000000,5189500000000,38
1710715320000000000,33,1,13804,5189500000000,5189750000000,5189500000000,5189500000000,37
1710715380000000000,33,1,13804,5189750000000,5189750000000,5189500000000,5189750000000,52
1710715440000000000,33,1,13804,5189500000000,5189500000000,5188750000000,5188750000000,67
1710715500000000000,33,1,13804,5189000000000,5190000000000,5188750000000,5190000000000,131
1710715560000000000,33,1,13804,5190000000000,5190000000000,5189500000000,5189750000000,22
1710715620000000000,33,1,13804,5189750000000,5189750000000,5189250000000,5189500000000,46
1710715680000000000,33,1,13804,5189250000000,5189750000000,5189250000000,5189500000000,36
