ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1730160000000000000,33,1,42034014,5861500000000,5862750000000,5861250000000,5861500000000,382
1730160060000000000,33,1,42034014,5861500000000,5862250000000,5861250000000,5861250000000,194
1730160120000000000,33,1,42034014,5861250000000,5861750000000,5861250000000,5861500000000,87
1730160180000000000,33,1,42034014,5861500000000,5861500000000,5860750000000,5861250000000,42
1730160240000000000,33,1,42034014,5861250000000,5861500000000,5861000000000,5861000000000,54
1730160300000000000,33,1,42034014,5861000000000,5861000000000,5860250000000,5860250000000,82
1730160360000000000,33,1,42034014,5860500000000,5860500000000,5857250000000,5858500000000,648
1730160420000000000,33,1,42034014,5858250000000,5859250000000,5857500000000,5857750000000,165
1730160480000000000,33,1,42034014,5857750000000,5858000000000,5855250000000,5857000000000,693
1730160540000000000,33,1,42034014,5857000000000,5857500000000,5856500000000,5856500000000,231
1730160600000000000,33,1,42034014,5856500000000,5857000000000,5856500000000,5856750000000,103
1730160660000000000,33,1,42034014,5856750000000,5857500000000,5856500000000,5857500000000,100
1730160720000000000,33,1,42034014,5857500000000,5857750000000,5857000000000,5857750000000,125
1730160780000000000,33,1,42034014,5857750000000,5857750000000,5857250000000,5857500000000,46
1730160840000000000,33,1,42034014,5857500000000,5858500000000,5857500000000,5858250000000,110
1730160900000000000,33,1,42034014,5858250000000,5858500000000,5857750000000,5858250000000,79
1730160960000000000,33,1,42034014,5858000000000,5858500000000,5857500000000,5858500000000,88
1730161020000000000,33,1,42034014,5858750000000,5859500000000,5858500000000,5859250000000,173
1730161080000000000,33,1,42034014,5859500000000,5859500000000,5858750000000,5859000000000,46
1730161140000000000,33,1,42034014,5859250000000,5859750000000,5859250000000,5859500000000,71
1730161200000000000,33,1,42034014,5859500000000,5860000000000,5859500000000,5859750000000,80
1730161260000000000,33,1,42034014,5859750000000,5860000000000,5859000000000,5859000000000,56
1730161320000000000,33,1,42034014,5859250000000,5859500000000,5858500000000,5859000000000,75
1730161380000000000,33,1,42034014,5859000000000,5859500000000,5858750000000,5859500000000,48
1730161440000000000,33,1,42034014,5859500000000,5860250000000,5859500000000,5860000000000,92
