ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1695600000000000000,33,1,24925,4367000000000,4367000000000,4365750000000,4366000000000,279
1695600060000000000,33,1,24925,4366000000000,4366000000000,4365000000000,4365750000000,502
1695600120000000000,33,1,24925,4365750000000,4365750000000,4365000000000,4365000000000,227
1695600180000000000,33,1,24925,4365000000000,4365250000000,4363750000000,4364000000000,355
1695600240000000000,33,1,24925,4364000000000,4364000000000,4363250000000,4363500000000,329
1695600300000000000,33,1,24925,4363500000000,4364000000000,4363250000000,4363750000000,175
1695600360000000000,33,1,24925,4363750000000,4363750000000,4363500000000,4363500000000,102
1695600420000000000,33,1,24925,4363250000000,4363750000000,4363250000000,4363750000000,218
1695600480000000000,33,1,24925,4363500000000,4365000000000,4363500000000,4365000000000,146
1695600540000000000,33,1,24925,4365000000000,4365000000000,4364250000000,4364750000000,94
1695600600000000000,33,1,24925,4364750000000,4364750000000,4364000000000,4364500000000,90
1695600660000000000,33,1,24925,4364500000000,4365250000000,4364500000000,4365000000000,107
1695600720000000000,33,1,24925,4365000000000,4365000000000,4364500000000,4364750000000,51
1695600780000000000,33,1,24925,4364750000000,4364750000000,4364000000000,4364250000000,82
1695600840000000000,33,1,24925,4364000000000,4364000000000,4362750000000,4363000000000,264
1695600900000000000,33,1,24925,4363000000000,4363250000000,4361750000000,4362250000000,467
1695600960000000000,33,1,24925,4362000000000,4362500000000,4361250000000,4362500000000,228
1695601020000000000,33,1,24925,4362500000000,4362750000000,4361750000000,4362000000000,101
1695601080000000000,33,1,24925,4362000000000,4362250000000,4361250000000,4361750000000,156
1695601140000000000,33,1,24925,4361750000000,4361750000000,4360750000000,4360750000000,258
1695601200000000000,33,1,24925,4360750000000,4362500000000,4360250000000,4362000000000,257
1695601260000000000,33,1,24925,4362250000000,4362500000000,4362000000000,4362250000000,76
1695601320000000000,33,1,24925,4362500000000,4362500000000,4361500000000,4362000000000,165
1695601380000000000,33,1,24925,4362500000000,4362500000000,4361500000000,4362000000000,123
1695601440000000000,33,1,24925,4361500000000,4361750000000,4361000000000,4361500000000,57
1695601500000000000,33,1,24925,4361250000000,4362000000000,4361000000000,4362000000000,111
1695601560000000000,33,1,24925,4362000000000,4362750000000,4361750000000,4362500000000,98
1695601620000000000,33,1,24925,4362500000000,4363250000000,4362250000000,4363000000000,158
1695601680000000000,33,1,24925,4363000000000,4363250000000,4362500000000,4362500000000,99
1695601740000000000,33,1,24925,4362750000000,4363000000000,4362750000000,4363000000000,44
1695601800000000000,33,1,24925,4363000000000,4363500000000,4363000000000,4363250000000,38
1695601860000000000,33,1,24925,4363500000000,4363750000000,4363250000000,4363250000000,128
1695601920000000000,33,1,24925,4363250000000,4363500000000,4363000000000,4363000000000,123
1695601980000000000,33,1,24925,4363250000000,4363500000000,4362750000000,4362750000000,47
1695602040000000000,33,1,24925,4362750000000,4363000000000,4362750000000,4363000000000,28
1695602100000000000,33,1,24925,4362750000000,4363250000000,4362500000000,4363250000000,47
1695602160000000000,33,1,24925,4363000000000,4363250000000,4362750000000,4362750000000,43
1695602220000000000,33,1,24925,4362750000000,4363000000000,4362750000000,4362750000000,51
1695602280000000000,33,1,24925,4362500000000,4363250000000,4362500000000,4363250000000,68
1695602340000000000,33,1,24925,4363250000000,4363500000000,4363000000000,4363500000000,84
1695602400000000000,33,1,24925,4363500000000,4364000000000,4363000000000,4363750000000,68
1695602460000000000,33,1,24925,4364000000000,4364000000000,4363500000000,4364000000000,39
1695602520000000000,33,1,24925,4364000000000,4364000000000,4363750000000,4363750000000,43
1695602580000000000,33,1,24925,4363750000000,4364000000000,4363500000000,4363500000000,25
1695602640000000000,33,1,24925,4363250000000,4363750000000,4363000000000,4363500000000,49
1695602700000000000,33,1,24925,4363500000000,4363500000000,4363500000000,4363500000000,58
