ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1696809600000000000,33,1,24925,4312750000000,4313500000000,4310750000000,4313000000000,423
1696809660000000000,33,1,24925,4313500000000,4313500000000,4312500000000,4312750000000,305
1696809720000000000,33,1,24925,4312500000000,4312500000000,4311250000000,4311500000000,188
1696809780000000000,33,1,24925,4311750000000,4313000000000,4311500000000,4312750000000,398
1696809840000000000,33,1,24925,4312500000000,4313000000000,4310000000000,4310000000000,214
1696809900000000000,33,1,24925,4310250000000,4311000000000,4309500000000,4310750000000,168
1696809960000000000,33,1,24925,4311000000000,4311000000000,4310500000000,4311000000000,61
1696810020000000000,33,1,24925,4310750000000,4312000000000,4310750000000,4311500000000,79
1696810080000000000,33,1,24925,4311500000000,4311500000000,4310000000000,4310000000000,173
1696810140000000000,33,1,24925,4309750000000,4309750000000,4307500000000,4307750000000,409
1696810200000000000,33,1,24925,4307750000000,4309000000000,4307000000000,4307500000000,285
1696810260000000000,33,1,24925,4307500000000,4308000000000,4307250000000,4307250000000,101
1696810320000000000,33,1,24925,4307250000000,4307500000000,4306750000000,4307500000000,177
1696810380000000000,33,1,24925,4307250000000,4307500000000,4306750000000,4306750000000,204
1696810440000000000,33,1,24925,4306500000000,4306750000000,4305250000000,4306000000000,413
1696810500000000000,33,1,24925,4305750000000,4308750000000,4305750000000,4308250000000,668
1696810560000000000,33,1,24925,4308250000000,4309750000000,4307750000000,4309750000000,480
1696810620000000000,33,1,24925,4309750000000,4311000000000,4309250000000,4310750000000,345
1696810680000000000,33,1,24925,4310750000000,4311250000000,4310000000000,4311000000000,329
1696810740000000000,33,1,24925,4311000000000,4311500000000,4310250000000,4310750000000,249
1696810800000000000,33,1,24925,4310750000000,4311250000000,4309750000000,4310500000000,371
1696810860000000000,33,1,24925,4310500000000,4310500000000,4309000000000,4310250000000,161
1696810920000000000,33,1,24925,4310250000000,4312250000000,4310000000000,4312000000000,292
1696810980000000000,33,1,24925,4311750000000,4312000000000,4310750000000,4311500000000,183
1696811040000000000,33,1,24925,4311750000000,4312250000000,4311250000000,4311250000000,105
1696811100000000000,33,1,24925,4311250000000,4312750000000,4311250000000,4312250000000,149
1696811160000000000,33,1,24925,4312250000000,4312750000000,4312250000000,4312500000000,89
1696811220000000000,33,1,24925,4312500000000,4312500000000,4311000000000,4311000000000,171
1696811280000000000,33,1,24925,4311000000000,4311000000000,4309750000000,4310000000000,290
1696811340000000000,33,1,24925,4310250000000,4311250000000,4310000000000,4311250000000,62
1696811400000000000,33,1,24925,4311250000000,4311250000000,4309500000000,4309500000000,185
1696811460000000000,33,1,24925,4309500000000,4310000000000,4309500000000,4309500000000,62
1696811520000000000,33,1,24925,4309250000000,4309750000000,4309250000000,4309750000000,31
1696811580000000000,33,1,24925,4309500000000,4310000000000,4309250000000,4310000000000,56
1696811640000000000,33,1,24925,4309750000000,4310750000000,4309750000000,4310750000000,56
1696811700000000000,33,1,24925,4311000000000,4312000000000,4311000000000,4312000000000,124
1696811760000000000,33,1,24925,4311750000000,4312000000000,4310750000000,4310750000000,137
1696811820000000000,33,1,24925,4311000000000,4311750000000,4310750000000,4311500000000,40
1696811880000000000,33,1,24925,4311500000000,4312750000000,4311500000000,4312000000000,205
1696811940000000000,33,1,24925,4312250000000,4312500000000,4311250000000,4311750000000,107
1696812000000000000,33,1,24925,4311500000000,4312500000000,4311250000000,4312000000000,95
1696812060000000000,33,1,24925,4312000000000,4312250000000,4311500000000,4311750000000,118
1696812120000000000,33,1,24925,4312000000000,4312250000000,4311500000000,4311750000000,102
1696812180000000000,33,1,24925,4311750000000,4312000000000,4309750000000,4310000000000,184
1696812240000000000,33,1,24925,4310000000000,4310500000000,4309750000000,4310000000000,144
1696812300000000000,33,1,24925,4310250000000,4311000000000,4309500000000,4311000000000,336
1696812360000000000,33,1,24925,4311000000000,4312250000000,4311000000000,4311250000000,181
1696812420000000000,33,1,24925,4311000000000,4311500000000,4310500000000,4311250000000,170
1696812480000000000,33,1,24925,4311500000000,4312000000000,4311250000000,4311750000000,50
1696812540000000000,33,1,24925,4311750000000,4312000000000,4311250000000,4311250000000,81
1696812600000000000,33,1,24925,4311500000000,4311750000000,4311250000000,4311750000000,94
1696812660000000000,33,1,24925,4312000000000,4313000000000,4312000000000,4312250000000,202
1696812720000000000,33,1,24925,4312250000000,4313000000000,4312000000000,4313000000000,190
1696812780000000000,33,1,24925,4312750000000,4312750000000,4312000000000,4312000000000,112
1696812840000000000,33,1,24925,4312250000000,4312500000000,4312000000000,4312250000000,40
1696812900000000000,33,1,24925,4312250000000,4312500000000,4312250000000,4312500000000,46
1696812960000000000,33,1,24925,4312500000000,4312500000000,4311500000000,4311500000000,56
1696813020000000000,33,1,24925,4311750000000,4311750000000,4310500000000,4310750000000,90
1696813080000000000,33,1,24925,4310750000000,4311250000000,4310750000000,4311000000000,109
1696813140000000000,33,1,24925,4311250000000,4311500000000,4310500000000,4311500000000,111
1696813200000000000,33,1,24925,4311500000000,4311500000000,4310000000000,4310000000000,116
1696813260000000000,33,1,24925,4310000000000,4310500000000,4309500000000,4310500000000,102
1696813320000000000,33,1,24925,4310500000000,4310750000000,4309750000000,4310000000000,113
1696813380000000000,33,1,24925,4309750000000,4310250000000,4309500000000,4309500000000,60
1696813440000000000,33,1,24925,4309500000000,4309750000000,4308500000000,4308750000000,184
1696813500000000000,33,1,24925,4308500000000,4309750000000,4308000000000,4309500000000,168
1696813560000000000,33,1,24925,4309500000000,4310250000000,4309000000000,4309000000000,100
1696813620000000000,33,1,24925,4309250000000,4309250000000,4308500000000,4308500000000,58
1696813680000000000,33,1,24925,4308500000000,4308500000000,4306250000000,4306250000000,282
1696813740000000000,33,1,24925,4306250000000,4307500000000,4306250000000,4307500000000,181
1696813800000000000,33,1,24925,4307250000000,4307250000000,4306500000000,4306750000000,105
1696813860000000000,33,1,24925,4307000000000,4307000000000,4305750000000,4306500000000,222
1696813920000000000,33,1,24925,4306500000000,4306750000000,4306000000000,4306250000000,111
1696813980000000000,33,1,24925,4306250000000,4307500000000,4306000000000,4307250000000,196
1696814040000000000,33,1,24925,4307250000000,4307500000000,4306750000000,4307000000000,123
1696814100000000000,33,1,24925,4306750000000,4308500000000,4306750000000,4308500000000,159
1696814160000000000,33,1,24925,4308250000000,4309000000000,4308000000000,4308250000000,115
1696814220000000000,33,1,24925,4308250000000,4309000000000,4308250000000,4308750000000,52
1696814280000000000,33,1,24925,4308500000000,4309250000000,4308500000000,4309000000000,94
1696814340000000000,33,1,24925,4308750000000,4309250000000,4308500000000,4309000000000,82
1696814400000000000,33,1,24925,4309250000000,4309750000000,4309000000000,4309250000000,71
1696814460000000000,33,1,24925,4309500000000,4309500000000,4308750000000,4309250000000,75
1696814520000000000,33,1,24925,4309250000000,4309500000000,4309000000000,4309250000000,57
1696814580000000000,33,1,24925,4309250000000,4309250000000,4309000000000,4309250000000,61
1696814640000000000,33,1,24925,4309250000000,4309500000000,4309000000000,4309250000000,75
1696814700000000000,33,1,24925,4309500000000,4309500000000,4308750000000,4309000000000,83
1696814760000000000,33,1,24925,4309250000000,4310000000000,4309000000000,4309500000000,131
1696814820000000000,33,1,24925,4309250000000,4310250000000,4309250000000,4309750000000,87
1696814880000000000,33,1,24925,4310000000000,4310500000000,4309750000000,4309750000000,84
1696814940000000000,33,1,24925,4310000000000,4310000000000,4309500000000,4309750000000,67
1696815000000000000,33,1,24925,4309500000000,4309500000000,4307500000000,4307500000000,241
1696815060000000000,33,1,24925,4307500000000,4308250000000,4307250000000,4307500000000,110
1696815120000000000,33,1,24925,4307250000000,4308750000000,4306500000000,4308750000000,236
1696815180000000000,33,1,24925,4308750000000,4308750000000,4307500000000,4308000000000,69
1696815240000000000,33,1,24925,4308000000000,4308500000000,4306750000000,4307500000000,190
1696815300000000000,33,1,24925,4307750000000,4308000000000,4307250000000,4307250000000,116
1696815360000000000,33,1,24925,4307250000000,4308250000000,4307000000000,4308000000000,95
1696815420000000000,33,1,24925,4308250000000,4308250000000,4307750000000,4308000000000,62
1696815480000000000,33,1,24925,4308000000000,4308000000000,4307750000000,4307750000000,64
1696815540000000000,33,1,24925,4307500000000,4308250000000,4307500000000,4308250000000,86
1696815600000000000,33,1,24925,4308000000000,4308250000000,4307250000000,4307500000000,73
1696815660000000000,33,1,24925,4307750000000,4309000000000,4307750000000,4308750000000,121
1696815720000000000,33,1,24925,4309000000000,4309000000000,4308000000000,4308250000000,55
1696815780000000000,33,1,24925,4308250000000,4309000000000,4308000000000,4309000000000,58
1696815840000000000,33,1,24925,4308500000000,4309000000000,4308500000000,4309000000000,45
1696815900000000000,33,1,24925,4309250000000,4309500000000,4307750000000,4308250000000,170
1696815960000000000,33,1,24925,4308000000000,4309250000000,4307750000000,4309250000000,45
1696816020000000000,33,1,24925,4309000000000,4309000000000,4308250000000,4308750000000,64
1696816080000000000,33,1,24925,4308750000000,4308750000000,4308500000000,4308500000000,35
1696816140000000000,33,1,24925,4308500000000,4308500000000,4307500000000,4308250000000,101
1696816200000000000,33,1,24925,4308250000000,4308750000000,4308000000000,4308000000000,52
1696816260000000000,33,1,24925,4308000000000,4308250000000,4307000000000,4307250000000,105
1696816320000000000,33,1,24925,4307500000000,4307750000000,4307000000000,4307750000000,92
1696816380000000000,33,1,24925,4308000000000,4308250000000,4307500000000,4308000000000,80
1696816440000000000,33,1,24925,4307750000000,4308500000000,4307750000000,4308500000000,30
1696816500000000000,33,1,24925,4308250000000,4310000000000,4308250000000,4309750000000,135
1696816560000000000,33,1,24925,4309500000000,4310500000000,4309500000000,4310000000000,103
1696816620000000000,33,1,24925,4310250000000,4310250000000,4309500000000,4309500000000,59
1696816680000000000,33,1,24925,4309750000000,4309750000000,4309000000000,4309250000000,67
1696816740000000000,33,1,24925,4309000000000,4309750000000,4309000000000,4309750000000,72
1696816800000000000,33,1,24925,4310000000000,4310500000000,4309750000000,4310000000000,165
1696816860000000000,33,1,24925,4309750000000,4309750000000,4309250000000,4309500000000,77
1696816920000000000,33,1,24925,4309750000000,4310000000000,4308750000000,4309000000000,93
1696816980000000000,33,1,24925,4308750000000,4309750000000,4308750000000,4309250000000,77
1696817040000000000,33,1,24925,4309000000000,4309000000000,4308750000000,4308750000000,40
1696817100000000000,33,1,24925,4308500000000,4309250000000,4308500000000,4309250000000,91
1696817160000000000,33,1,24925,4309000000000,4309250000000,4308750000000,4309000000000,43
1696817220000000000,33,1,24925,4309000000000,4310000000000,4309000000000,4310000000000,63
1696817280000000000,33,1,24925,4310000000000,4310750000000,4310000000000,4310500000000,74
