ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1711324800000000000,33,1,13804,5293000000000,5293250000000,5292750000000,5293000000000,163
1711324860000000000,33,1,13804,5293250000000,5294000000000,5293250000000,5293750000000,292
1711324920000000000,33,1,13804,5293750000000,5294750000000,5293750000000,5294250000000,325
1711324980000000000,33,1,13804,5294500000000,5294500000000,5293500000000,5294000000000,127
1711325040000000000,33,1,13804,5294000000000,5294750000000,5293750000000,5294750000000,80
1711325100000000000,33,1,13804,5294500000000,5294500000000,5293750000000,5294000000000,68
1711325160000000000,33,1,13804,5294250000000,5294500000000,5294250000000,5294250000000,36
1711325220000000000,33,1,13804,5294250000000,5294500000000,5294000000000,5294000000000,99
1711325280000000000,33,1,13804,5294250000000,5294500000000,5294000000000,5294250000000,68
1711325340000000000,33,1,13804,5294000000000,5294000000000,5293250000000,5293750000000,84
1711325400000000000,33,1,13804,5293500000000,5294000000000,5293250000000,5293250000000,166
1711325460000000000,33,1,13804,5293250000000,5294250000000,5293250000000,5294000000000,87
1711325520000000000,33,1,13804,5294000000000,5294000000000,5293750000000,5293750000000,20
1711325580000000000,33,1,13804,5293750000000,5294000000000,5293750000000,5294000000000,54
1711325640000000000,33,1,13804,5294000000000,5294000000000,5293750000000,5293750000000,36
1711325700000000000,33,1,13804,5293750000000,5294250000000,5293500000000,5293750000000,49
1711325760000000000,33,1,13804,5293750000000,5294000000000,5293750000000,5293750000000,94
1711325820000000000,33,1,13804,5293500000000,5294000000000,5293250000000,5294000000000,70
1711325880000000000,33,1,13804,5293750000000,5294250000000,5293750000000,5294000000000,31
1711325940000000000,33,1,13804,5294000000000,5294000000000,5293500000000,5293750000000,45
1711326000000000000,33,1,13804,5294000000000,5294000000000,5293500000000,5293750000000,63
1711326060000000000,33,1,13804,5294000000000,5294000000000,5293500000000,5293500000000,42
1711326120000000000,33,1,13804,5293500000000,5293750000000,5293000000000,5293000000000,176
1711326180000000000,33,1,13804,5293000000000,5293250000000,5292750000000,5292750000000,59
1711326240000000000,33,1,13804,5292750000000,5292750000000,5292250000000,5292750000000,141
1711326300000000000,33,1,13804,5293000000000,5293000000000,5292750000000,5293000000000,42
1711326360000000000,33,1,13804,5293000000000,5293500000000,5293000000000,5293250000000,58
1711326420000000000,33,1,13804,5293500000000,5293500000000,5292750000000,5293000000000,96
1711326480000000000,33,1,13804,5292750000000,5293000000000,5292750000000,5292750000000,16
1711326540000000000,33,1,13804,5293000000000,5293000000000,5292750000000,5293000000000,89
1711326600000000000,33,1,13804,5293000000000,5293500000000,5293000000000,5293500000000,50
1711326660000000000,33,1,13804,5293500000000,5293750000000,5293250000000,5293750000000,34
1711326720000000000,33,1,13804,5293500000000,5293750000000,5293250000000,5293750000000,97
1711326780000000000,33,1,13804,5293750000000,5293750000000,5293250000000,5293500000000,18
1711326840000000000,33,1,13804,5293500000000,5293500000000,5293250000000,5293500000000,24
1711326900000000000,33,1,13804,5293500000000,5293500000000,5293250000000,5293250000000,23
1711326960000000000,33,1,13804,5293250000000,5293250000000,5293000000000,5293000000000,9
1711327020000000000,33,1,13804,5293000000000,5293000000000,5292750000000,5292750000000,35
1711327080000000000,33,1,13804,5292750000000,5293000000000,5292250000000,5292750000000,166
1711327140000000000,33,1,13804,5293000000000,5293250000000,5292500000000,5292750000000,48
1711327200000000000,33,1,13804,5292750000000,5292750000000,5292500000000,5292750000000,109
1711327260000000000,33,1,13804,5292500000000,5292500000000,5292000000000,5292500000000,105
1711327320000000000,33,1,13804,5292250000000,5292500000000,5292000000000,5292500000000,145
1711327380000000000,33,1,13804,5292500000000,5292750000000,5292250000000,5292250000000,129
1711327440000000000,33,1,13804,5292500000000,5292500000000,5292250000000,5292500000000,12
1711327500000000000,33,1,13804,5292250000000,5292250000000,5291750000000,5292000000000,184
1711327560000000000,33,1,13804,5292000000000,5292500000000,5292000000000,5292000000000,28
1711327620000000000,33,1,13804,5292250000000,5292750000000,5292000000000,5292000000000,257
1711327680000000000,33,1,13804,5292000000000,5292500000000,5292000000000,5292500000000,54
1711327740000000000,33,1,13804,5292500000000,5292500000000,5292250000000,5292250000000,15
1711327800000000000,33,1,13804,5292500000000,5293000000000,5292500000000,5292750000000,134
1711327860000000000,33,1,13804,5292500000000,5292750000000,5292500000000,5292750000000,149
1711327920000000000,33,1,13804,5292750000000,5293250000000,5292500000000,5293000000000,72
1711327980000000000,33,1,13804,5293000000000,5293000000000,5292500000000,5292500000000,56
1711328040000000000,33,1,13804,5292250000000,5292250000000,5292000000000,5292000000000,50
1711328100000000000,33,1,13804,5292250000000,5292750000000,5292000000000,5292250000000,111
1711328160000000000,33,1,13804,5292000000000,5292000000000,5291500000000,5291500000000,96
1711328220000000000,33,1,13804,5291500000000,5291750000000,5291250000000,5291500000000,144
1711328280000000000,33,1,13804,5291750000000,5292000000000,5291750000000,5291750000000,104
1711328340000000000,33,1,13804,5291750000000,5291750000000,5291500000000,5291750000000,68
1711328400000000000,33,1,13804,5291750000000,5291750000000,5291000000000,5291500000000,417
1711328460000000000,33,1,13804,5291500000000,5292000000000,5291500000000,5291750000000,120
1711328520000000000,33,1,13804,5291500000000,5292000000000,5291500000000,5291750000000,185
1711328580000000000,33,1,13804,5291750000000,5292000000000,5290750000000,5290750000000,166
1711328640000000000,33,1,13804,5291000000000,5291250000000,5290750000000,5291000000000,45
1711328700000000000,33,1,13804,5291250000000,5291500000000,5291000000000,5291000000000,32
1711328760000000000,33,1,13804,5290750000000,5291000000000,5290750000000,5291000000000,24
1711328820000000000,33,1,13804,5291000000000,5292000000000,5290750000000,5292000000000,75
1711328880000000000,33,1,13804,5292000000000,5292250000000,5291750000000,5292000000000,57
1711328940000000000,33,1,13804,5292000000000,5292250000000,5291750000000,5291750000000,103
1711329000000000000,33,1,13804,5291750000000,5292000000000,5291500000000,5291750000000,58
1711329060000000000,33,1,13804,5291500000000,5291750000000,5291250000000,5291500000000,193
1711329120000000000,33,1,13804,5291250000000,5291500000000,5291250000000,5291250000000,25
1711329180000000000,33,1,13804,5291250000000,5291250000000,5290500000000,5290750000000,225
1711329240000000000,33,1,13804,5290750000000,5291250000000,5290500000000,5290750000000,156
1711329300000000000,33,1,13804,5290750000000,5291500000000,5290250000000,5291000000000,873
1711329360000000000,33,1,13804,5291000000000,5292250000000,5291000000000,5292250000000,162
1711329420000000000,33,1,13804,5292000000000,5292500000000,5291750000000,5292500000000,274
1711329480000000000,33,1,13804,5292500000000,5292500000000,5291500000000,5292000000000,96
1711329540000000000,33,1,13804,5292000000000,5292250000000,5291750000000,5292000000000,20
1711329600000000000,33,1,13804,5292000000000,5292750000000,5292000000000,5292500000000,173
1711329660000000000,33,1,13804,5292250000000,5292750000000,5292000000000,5292500000000,140
1711329720000000000,33,1,13804,5292500000000,5293000000000,5292500000000,5293000000000,122
1711329780000000000,33,1,13804,5293250000000,5293500000000,5292750000000,5293000000000,93
1711329840000000000,33,1,13804,5293000000000,5293250000000,5292750000000,5293250000000,61
1711329900000000000,33,1,13804,5293000000000,5293000000000,5292000000000,5292250000000,199
1711329960000000000,33,1,13804,5292250000000,5292750000000,5292000000000,5292500000000,42
1711330020000000000,33,1,13804,5292500000000,5292500000000,5292250000000,5292500000000,9
1711330080000000000,33,1,13804,5292500000000,5293000000000,5292250000000,5292750000000,50
1711330140000000000,33,1,13804,5292750000000,5293250000000,5292500000000,5293250000000,56
1711330200000000000,33,1,13804,5293250000000,5293500000000,5292750000000,5293000000000,123
1711330260000000000,33,1,13804,5293000000000,5293500000000,5293000000000,5293500000000,267
1711330320000000000,33,1,13804,5293500000000,5293500000000,5293000000000,5293250000000,187
1711330380000000000,33,1,13804,5293000000000,5293000000000,5292750000000,5293000000000,58
1711330440000000000,33,1,13804,5293250000000,5293250000000,5292500000000,5292500000000,38
1711330500000000000,33,1,13804,5292750000000,5293250000000,5292500000000,5293250000000,246
1711330560000000000,33,1,13804,5293500000000,5293750000000,5293000000000,5293000000000,104
1711330620000000000,33,1,13804,5293000000000,5293500000000,5293000000000,5293250000000,95
1711330680000000000,33,1,13804,5293500000000,5294500000000,5293500000000,5294250000000,271
1711330740000000000,33,1,13804,5294500000000,5294750000000,5294000000000,5294500000000,305
1711330800000000000,33,1,13804,5294500000000,5294750000000,5294250000000,5294500000000,94
1711330860000000000,33,1,13804,5294500000000,5295000000000,5294250000000,5294250000000,269
1711330920000000000,33,1,13804,5294000000000,5294500000000,5294000000000,5294000000000,186
