ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1699401600000000000,33,1,24925,4395000000000,4395250000000,4395000000000,4395000000000,77
1699401660000000000,33,1,24925,4395000000000,4395000000000,4394750000000,4394750000000,42
1699401720000000000,33,1,24925,4394750000000,4395250000000,4394500000000,4395000000000,95
1699401780000000000,33,1,24925,4395000000000,4395250000000,4394750000000,4394750000000,33
1699401840000000000,33,1,24925,4394750000000,4395000000000,4394500000000,4394750000000,35
1699401900000000000,33,1,24925,4395000000000,4395250000000,4394750000000,4395000000000,102
1699401960000000000,33,1,24925,4395250000000,4396250000000,4395250000000,4396250000000,218
1699402020000000000,33,1,24925,4396000000000,4396000000000,4395500000000,4395750000000,94
1699402080000000000,33,1,24925,4396000000000,4396000000000,4395750000000,4395750000000,43
1699402140000000000,33,1,24925,4395750000000,4396000000000,4395500000000,4395500000000,26
1699402200000000000,33,1,24925,4395500000000,4395750000000,4395500000000,4395500000000,59
1699402260000000000,33,1,24925,4395750000000,4396000000000,4395500000000,4395500000000,54
1699402320000000000,33,1,24925,4395750000000,4395750000000,4395500000000,4395500000000,14
1699402380000000000,33,1,24925,4395500000000,4395500000000,4395250000000,4395500000000,16
1699402440000000000,33,1,24925,4395500000000,4395500000000,4395250000000,4395250000000,12
1699402500000000000,33,1,24925,4395250000000,4396000000000,4395250000000,4395500000000,133
1699402560000000000,33,1,24925,4395750000000,4396250000000,4395750000000,4396250000000,47
1699402620000000000,33,1,24925,4396250000000,4396250000000,4395750000000,4396000000000,69
1699402680000000000,33,1,24925,4396250000000,4396500000000,4396000000000,4396250000000,80
1699402740000000000,33,1,24925,4396250000000,4396750000000,4396000000000,4396500000000,138
1699402800000000000,33,1,24925,4396500000000,4396500000000,4396250000000,4396250000000,41
1699402860000000000,33,1,24925,4396250000000,4396250000000,4395750000000,4395750000000,45
1699402920000000000,33,1,24925,4396000000000,4396250000000,4396000000000,4396000000000,28
1699402980000000000,33,1,24925,4396000000000,4396250000000,4395750000000,4396250000000,46
1699403040000000000,33,1,24925,4396250000000,4396500000000,4396250000000,4396250000000,28
1699403100000000000,33,1,24925,4396000000000,4396000000000,4395500000000,4395750000000,63
1699403160000000000,33,1,24925,4396000000000,4396250000000,4396000000000,4396000000000,13
1699403220000000000,33,1,24925,4396250000000,4396250000000,4396000000000,4396250000000,16
1699403280000000000,33,1,24925,4396000000000,4396500000000,4396000000000,4396500000000,21
1699403340000000000,33,1,24925,4396250000000,4396750000000,4396250000000,4396750000000,109
1699403400000000000,33,1,24925,4396750000000,4396750000000,4396250000000,4396500000000,61
1699403460000000000,33,1,24925,4396500000000,4396500000000,4396250000000,4396250000000,49
1699403520000000000,33,1,24925,4396000000000,4396500000000,4396000000000,4396250000000,39
1699403580000000000,33,1,24925,4396500000000,4396500000000,4396250000000,4396500000000,33
1699403640000000000,33,1,24925,4396500000000,4396750000000,4396250000000,4396750000000,18
1699403700000000000,33,1,24925,4396750000000,4396750000000,4396250000000,4396250000000,18
1699403760000000000,33,1,24925,4396500000000,4396500000000,4395750000000,4396000000000,28
1699403820000000000,33,1,24925,4396250000000,4396250000000,4396000000000,4396250000000,37
1699403880000000000,33,1,24925,4396250000000,4396250000000,4396000000000,4396000000000,27
1699403940000000000,33,1,24925,4395750000000,4395750000000,4395000000000,4395250000000,131
1699404000000000000,33,1,24925,4395250000000,4395250000000,4394250000000,4395250000000,289
1699404060000000000,33,1,24925,4395000000000,4395500000000,4395000000000,4395250000000,74
1699404120000000000,33,1,24925,4395000000000,4395000000000,4394500000000,4394500000000,92
1699404180000000000,33,1,24925,4394500000000,4394750000000,4394000000000,4394250000000,112
1699404240000000000,33,1,24925,4394250000000,4394500000000,4394000000000,4394250000000,70
1699404300000000000,33,1,24925,4394500000000,4394750000000,4394000000000,4394750000000,183
1699404360000000000,33,1,24925,4394750000000,4395000000000,4394250000000,4394500000000,155
1699404420000000000,33,1,24925,4394500000000,4394750000000,4394250000000,4394500000000,41
1699404480000000000,33,1,24925,4394500000000,4394750000000,4394250000000,4394250000000,14
1699404540000000000,33,1,24925,4394500000000,4394500000000,4394250000000,4394500000000,39
1699404600000000000,33,1,24925,4394500000000,4394750000000,4394250000000,4394750000000,91
1699404660000000000,33,1,24925,4394750000000,4395000000000,4394500000000,4394750000000,28
1699404720000000000,33,1,24925,4394500000000,4394500000000,4394000000000,4394000000000,46
1699404780000000000,33,1,24925,4394000000000,4394250000000,4393750000000,4393750000000,123
1699404840000000000,33,1,24925,4393750000000,4394500000000,4393750000000,4394000000000,183
1699404900000000000,33,1,24925,4394000000000,4394500000000,4394000000000,4394250000000,91
1699404960000000000,33,1,24925,4394250000000,4394500000000,4394000000000,4394250000000,67
1699405020000000000,33,1,24925,4394250000000,4394500000000,4394000000000,4394500000000,33
1699405080000000000,33,1,24925,4394500000000,4394750000000,4394000000000,4394000000000,61
1699405140000000000,33,1,24925,4394000000000,4394500000000,4394000000000,4394250000000,98
1699405200000000000,33,1,24925,4394500000000,4394500000000,4393750000000,4393750000000,116
1699405260000000000,33,1,24925,4393750000000,4393750000000,4393500000000,4393500000000,107
1699405320000000000,33,1,24925,4393500000000,4394000000000,4393500000000,4394000000000,94
1699405380000000000,33,1,24925,4394250000000,4394750000000,4394250000000,4394500000000,69
1699405440000000000,33,1,24925,4394250000000,4394500000000,4394250000000,4394250000000,24
1699405500000000000,33,1,24925,4394250000000,4394750000000,4394250000000,4394500000000,36
1699405560000000000,33,1,24925,4394500000000,4394500000000,4393750000000,4393750000000,101
1699405620000000000,33,1,24925,4394000000000,4394000000000,4393750000000,4394000000000,28
1699405680000000000,33,1,24925,4394000000000,4394250000000,4393000000000,4394000000000,143
1699405740000000000,33,1,24925,4394250000000,4394500000000,4394000000000,4394250000000,123
1699405800000000000,33,1,24925,4394000000000,4394000000000,4394000000000,4394000000000,76
1699405860000000000,33,1,24925,4394000000000,4394000000000,4393500000000,4394000000000,89
1699405920000000000,33,1,24925,4394250000000,4394500000000,4394250000000,4394250000000,123
1699405980000000000,33,1,24925,4394000000000,4394000000000,4393750000000,4394000000000,42
1699406040000000000,33,1,24925,4394000000000,4394250000000,4393750000000,4394000000000,30
1699406100000000000,33,1,24925,4394000000000,4394250000000,4393500000000,4393750000000,177
1699406160000000000,33,1,24925,4393500000000,4393750000000,4393000000000,4393750000000,157
1699406220000000000,33,1,24925,4393500000000,4394000000000,4393500000000,4393500000000,47
1699406280000000000,33,1,24925,4393750000000,4393750000000,4393250000000,4393750000000,59
1699406340000000000,33,1,24925,4393750000000,4393750000000,4393000000000,4393000000000,74
1699406400000000000,33,1,24925,4393000000000,4393250000000,4392750000000,4392750000000,143
1699406460000000000,33,1,24925,4393000000000,4393250000000,4392750000000,4393000000000,72
1699406520000000000,33,1,24925,4392750000000,4392750000000,4392500000000,4392750000000,65
1699406580000000000,33,1,24925,4392500000000,4392750000000,4392500000000,4392750000000,86
1699406640000000000,33,1,24925,4393000000000,4393750000000,4392750000000,4393250000000,116
1699406700000000000,33,1,24925,4393250000000,4394000000000,4393250000000,4393750000000,113
1699406760000000000,33,1,24925,4393750000000,4394000000000,4393750000000,4393750000000,74
1699406820000000000,33,1,24925,4394000000000,4394250000000,4393750000000,4394000000000,237
1699406880000000000,33,1,24925,4394000000000,4394000000000,4393750000000,4394000000000,32
1699406940000000000,33,1,24925,4393750000000,4394000000000,4393750000000,4394000000000,30
1699407000000000000,33,1,24925,4394250000000,4394250000000,4393500000000,4394000000000,96
1699407060000000000,33,1,24925,4394000000000,4394000000000,4393500000000,4393750000000,105
1699407120000000000,33,1,24925,4393750000000,4393750000000,4393500000000,4393750000000,71
1699407180000000000,33,1,24925,4393750000000,4394000000000,4393500000000,4393750000000,32
1699407240000000000,33,1,24925,4393750000000,4394000000000,4393750000000,4393750000000,18
1699407300000000000,33,1,24925,4393500000000,4393750000000,4393000000000,4393000000000,96
1699407360000000000,33,1,24925,4393250000000,4393250000000,4393000000000,4393250000000,82
1699407420000000000,33,1,24925,4393000000000,4393250000000,4392500000000,4393250000000,197
1699407480000000000,33,1,24925,4393500000000,4393500000000,4393000000000,4393250000000,63
1699407540000000000,33,1,24925,4393250000000,4393250000000,4393000000000,4393000000000,40
1699407600000000000,33,1,24925,4393500000000,4393500000000,4392750000000,4393000000000,72
1699407660000000000,33,1,24925,4393250000000,4393500000000,4393250000000,4393500000000,45
1699407720000000000,33,1,24925,4393500000000,4394000000000,4393250000000,4393750000000,103
1699407780000000000,33,1,24925,4393750000000,4393750000000,4393250000000,4393750000000,62
1699407840000000000,33,1,24925,4393500000000,4394000000000,4393500000000,4393750000000,27
1699407900000000000,33,1,24925,4393500000000,4393750000000,4393250000000,4393250000000,24
