ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1704150000000000000,33,1,763,4817000000000,4819750000000,4815750000000,4819000000000,751
1704150060000000000,33,1,763,4818750000000,4819500000000,4818250000000,4819500000000,354
1704150120000000000,33,1,763,4819750000000,4820750000000,4819250000000,4819250000000,271
1704150180000000000,33,1,763,4819500000000,4820000000000,4819250000000,4820000000000,104
1704150240000000000,33,1,763,4819750000000,4820000000000,4818500000000,4819000000000,141
1704150300000000000,33,1,763,4819250000000,4819750000000,4818750000000,4819750000000,128
1704150360000000000,33,1,763,4819500000000,4819750000000,4819250000000,4819500000000,74
1704150420000000000,33,1,763,4819500000000,4820750000000,4819500000000,4820750000000,196
1704150480000000000,33,1,763,4820500000000,4820750000000,4820000000000,4820250000000,107
1704150540000000000,33,1,763,4820250000000,4821750000000,4820250000000,4821500000000,184
1704150600000000000,33,1,763,4821500000000,4822000000000,4821000000000,4821750000000,209
1704150660000000000,33,1,763,4822000000000,4822750000000,4821500000000,4822500000000,213
1704150720000000000,33,1,763,4822500000000,4822500000000,4821250000000,4821500000000,342
1704150780000000000,33,1,763,4821500000000,4821500000000,4821250000000,4821500000000,33
1704150840000000000,33,1,763,4821500000000,4821500000000,4820750000000,4820750000000,186
1704150900000000000,33,1,763,4821000000000,4821500000000,4821000000000,4821250000000,149
1704150960000000000,33,1,763,4821500000000,4821500000000,4821000000000,4821000000000,86
1704151020000000000,33,1,763,4821000000000,4821750000000,4821000000000,4821250000000,184
1704151080000000000,33,1,763,4821250000000,4821500000000,4821250000000,4821250000000,140
1704151140000000000,33,1,763,4821250000000,4821250000000,4820750000000,4820750000000,261
1704151200000000000,33,1,763,4820750000000,4821000000000,4820000000000,4820250000000,102
1704151260000000000,33,1,763,4820250000000,4821000000000,4820250000000,4821000000000,265
1704151320000000000,33,1,763,4821250000000,4821250000000,4821250000000,4821250000000,3
1704151380000000000,33,1,763,4821000000000,4821500000000,4821000000000,4821250000000,191
1704151440000000000,33,1,763,4821500000000,4821500000000,4821000000000,4821500000000,91
1704151500000000000,33,1,763,4821500000000,4822250000000,4821500000000,4822000000000,176
1704151560000000000,33,1,763,4822000000000,4822250000000,4821500000000,4821500000000,158
1704151620000000000,33,1,763,4821750000000,4822000000000,4821500000000,4822000000000,67
1704151680000000000,33,1,763,4822000000000,4822000000000,4821500000000,4821500000000,40
1704151740000000000,33,1,763,4821500000000,4822000000000,4821500000000,4822000000000,144
1704151800000000000,33,1,763,4822000000000,4822000000000,4821750000000,4822000000000,203
1704151860000000000,33,1,763,4821750000000,4822000000000,4821750000000,4821750000000,133
1704151920000000000,33,1,763,4821750000000,4822000000000,4821750000000,4822000000000,41
1704151980000000000,33,1,763,4821750000000,4821750000000,4821500000000,4821750000000,70
1704152040000000000,33,1,763,4821750000000,4821750000000,4821000000000,4821250000000,58
1704152100000000000,33,1,763,4821000000000,4821250000000,4821000000000,4821000000000,25
1704152160000000000,33,1,763,4821000000000,4821250000000,4821000000000,4821250000000,13
1704152220000000000,33,1,763,4821000000000,4821000000000,4820750000000,4821000000000,36
1704152280000000000,33,1,763,4820750000000,4821500000000,4820750000000,4821500000000,88
1704152340000000000,33,1,763,4821500000000,4822000000000,4821500000000,4821750000000,255
1704152400000000000,33,1,763,4821500000000,4822000000000,4821250000000,4822000000000,562
1704152460000000000,33,1,763,4821750000000,4821750000000,4821250000000,4821500000000,124
1704152520000000000,33,1,763,4821500000000,4821750000000,4821000000000,4821000000000,69
1704152580000000000,33,1,763,4821250000000,4821250000000,4821000000000,4821000000000,27
1704152640000000000,33,1,763,4821000000000,4821250000000,4820250000000,4820250000000,185
1704152700000000000,33,1,763,4820500000000,4820750000000,4820250000000,4820500000000,134
1704152760000000000,33,1,763,4820500000000,4820750000000,4820250000000,4820500000000,160
1704152820000000000,33,1,763,4820500000000,4820500000000,4820250000000,4820250000000,13
1704152880000000000,33,1,763,4820250000000,4820750000000,4820250000000,4820500000000,185
1704152940000000000,33,1,763,4820250000000,4820500000000,4820250000000,4820250000000,73
1704153000000000000,33,1,763,4820500000000,4820750000000,4820250000000,4820750000000,14
1704153060000000000,33,1,763,4820500000000,4820500000000,4820250000000,4820500000000,44
1704153120000000000,33,1,763,4820500000000,4820500000000,4820250000000,4820500000000,58
1704153180000000000,33,1,763,4820750000000,4821000000000,4820750000000,4820750000000,39
1704153240000000000,33,1,763,4821000000000,4821000000000,4820750000000,4820750000000,23
1704153300000000000,33,1,763,4820750000000,4821000000000,4820750000000,4820750000000,8
1704153360000000000,33,1,763,4821000000000,4821000000000,4820750000000,4821000000000,56
1704153420000000000,33,1,763,4821000000000,4821000000000,4820750000000,4820750000000,25
1704153480000000000,33,1,763,4820750000000,4821000000000,4820750000000,4821000000000,8
1704153540000000000,33,1,763,4820750000000,4821000000000,4820750000000,4821000000000,5
