ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1727042400000000000,33,1,42034014,5761750000000,5765250000000,5760000000000,5760750000000,825
1727042460000000000,33,1,42034014,5760500000000,5760750000000,5758250000000,5758250000000,494
1727042520000000000,33,1,42034014,5758250000000,5758750000000,5758000000000,5758000000000,294
1727042580000000000,33,1,42034014,5758000000000,5758250000000,5757500000000,5758000000000,195
1727042640000000000,33,1,42034014,5758000000000,5758750000000,5757750000000,5758000000000,202
1727042700000000000,33,1,42034014,5757750000000,5758000000000,5755500000000,5756000000000,274
1727042760000000000,33,1,42034014,5756000000000,5757000000000,5755500000000,5757000000000,239
1727042820000000000,33,1,42034014,5757000000000,5757750000000,5756750000000,5757750000000,106
1727042880000000000,33,1,42034014,5757750000000,5758250000000,5756250000000,5757000000000,203
1727042940000000000,33,1,42034014,5757250000000,5757250000000,5756500000000,5756750000000,41
1727043000000000000,33,1,42034014,5756500000000,5757750000000,5756500000000,5757750000000,61
1727043060000000000,33,1,42034014,5757750000000,5758000000000,5756250000000,5756250000000,93
1727043120000000000,33,1,42034014,5756750000000,5757000000000,5756500000000,5756750000000,90
1727043180000000000,33,1,42034014,5757000000000,5757500000000,5755500000000,5756250000000,182
1727043240000000000,33,1,42034014,5756250000000,5757500000000,5756000000000,5757250000000,160
1727043300000000000,33,1,42034014,5757250000000,5758000000000,5757000000000,5757750000000,81
1727043360000000000,33,1,42034014,5758000000000,5758000000000,5757000000000,5757000000000,127
1727043420000000000,33,1,42034014,5757000000000,5757250000000,5756500000000,5756500000000,77
1727043480000000000,33,1,42034014,5756750000000,5757250000000,5756750000000,5757000000000,47
1727043540000000000,33,1,42034014,5756750000000,5757750000000,5756750000000,5757000000000,66
1727043600000000000,33,1,42034014,5757000000000,5758000000000,5757000000000,5757250000000,173
1727043660000000000,33,1,42034014,5757250000000,5758500000000,5757000000000,5757750000000,123
1727043720000000000,33,1,42034014,5757500000000,5758250000000,5757500000000,5758000000000,90
1727043780000000000,33,1,42034014,5758250000000,5759250000000,5758250000000,5759000000000,203
1727043840000000000,33,1,42034014,5759250000000,5760750000000,5759000000000,5760250000000,256
1727043900000000000,33,1,42034014,5760250000000,5760750000000,5760000000000,5760750000000,208
1727043960000000000,33,1,42034014,5761000000000,5762500000000,5760250000000,5761250000000,517
1727044020000000000,33,1,42034014,5761500000000,5762500000000,5761250000000,5762500000000,186
1727044080000000000,33,1,42034014,5762500000000,5762500000000,5760750000000,5761000000000,251
1727044140000000000,33,1,42034014,5761250000000,5762000000000,5761250000000,5761750000000,93
1727044200000000000,33,1,42034014,5761750000000,5762000000000,5761500000000,5762000000000,35
1727044260000000000,33,1,42034014,5762000000000,5762000000000,5761250000000,5761500000000,110
1727044320000000000,33,1,42034014,5761750000000,5761750000000,5761000000000,5761000000000,49
1727044380000000000,33,1,42034014,5761000000000,5762000000000,5760750000000,5761750000000,119
1727044440000000000,33,1,42034014,5762000000000,5762500000000,5762000000000,5762500000000,87
1727044500000000000,33,1,42034014,5762250000000,5762750000000,5762250000000,5762750000000,103
1727044560000000000,33,1,42034014,5762500000000,5762750000000,5762250000000,5762500000000,54
1727044620000000000,33,1,42034014,5762250000000,5762500000000,5762000000000,5762500000000,124
1727044680000000000,33,1,42034014,5762500000000,5762500000000,5761750000000,5761750000000,79
1727044740000000000,33,1,42034014,5761750000000,5762250000000,5761750000000,5762000000000,39
1727044800000000000,33,1,42034014,5762000000000,5763000000000,5762000000000,5762750000000,97
1727044860000000000,33,1,42034014,5762750000000,5763000000000,5762500000000,5762750000000,35
1727044920000000000,33,1,42034014,5763000000000,5763500000000,5762000000000,5762250000000,169
1727044980000000000,33,1,42034014,5762250000000,5763000000000,5762000000000,5763000000000,105
1727045040000000000,33,1,42034014,5762750000000,5763250000000,5762750000000,5763000000000,142
1727045100000000000,33,1,42034014,5763000000000,5763250000000,5762250000000,5762750000000,67
