ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1723413600000000000,33,1,7114,5364500000000,5374000000000,5363500000000,5372750000000,1465
1723413660000000000,33,1,7114,5372250000000,5374250000000,5371000000000,5372750000000,865
1723413720000000000,33,1,7114,5372500000000,5373250000000,5370250000000,5370250000000,286
1723413780000000000,33,1,7114,5370750000000,5371750000000,5369000000000,5370500000000,766
1723413840000000000,33,1,7114,5370500000000,5374000000000,5370500000000,5373250000000,508
1723413900000000000,33,1,7114,5373750000000,5376000000000,5373750000000,5374750000000,472
1723413960000000000,33,1,7114,5374750000000,5375000000000,5372500000000,5373500000000,353
1723414020000000000,33,1,7114,5373000000000,5373000000000,5370500000000,5370750000000,434
1723414080000000000,33,1,7114,5370500000000,5371750000000,5369250000000,5371000000000,457
1723414140000000000,33,1,7114,5371000000000,5372250000000,5370750000000,5371750000000,179
1723414200000000000,33,1,7114,5371250000000,5371500000000,5369750000000,5370000000000,174
1723414260000000000,33,1,7114,5369750000000,5370500000000,5368250000000,5368250000000,253
1723414320000000000,33,1,7114,5368500000000,5370000000000,5368500000000,5369250000000,151
1723414380000000000,33,1,7114,5369000000000,5369000000000,5364000000000,5364250000000,625
1723414440000000000,33,1,7114,5364500000000,5365250000000,5355500000000,5357000000000,1178
1723414500000000000,33,1,7114,5357000000000,5360250000000,5350000000000,5359500000000,1984
1723414560000000000,33,1,7114,5360000000000,5360250000000,5353750000000,5356250000000,861
1723414620000000000,33,1,7114,5356500000000,5356750000000,5351750000000,5352750000000,796
1723414680000000000,33,1,7114,5352750000000,5357500000000,5352500000000,5355250000000,562
1723414740000000000,33,1,7114,5355500000000,5358500000000,5354500000000,5358500000000,233
1723414800000000000,33,1,7114,5358250000000,5358750000000,5356000000000,5356000000000,230
1723414860000000000,33,1,7114,5356250000000,5357500000000,5353250000000,5354250000000,492
1723414920000000000,33,1,7114,5354250000000,5355750000000,5354250000000,5355000000000,232
1723414980000000000,33,1,7114,5355000000000,5355500000000,5354250000000,5354250000000,210
1723415040000000000,33,1,7114,5354500000000,5355500000000,5354250000000,5355000000000,151
1723415100000000000,33,1,7114,5355000000000,5356250000000,5354250000000,5354250000000,197
1723415160000000000,33,1,7114,5354250000000,5355250000000,5352250000000,5355250000000,440
1723415220000000000,33,1,7114,5355000000000,5357500000000,5354500000000,5354750000000,331
1723415280000000000,33,1,7114,5354500000000,5358500000000,5353250000000,5357000000000,664
1723415340000000000,33,1,7114,5357250000000,5357750000000,5356500000000,5357500000000,124
1723415400000000000,33,1,7114,5357500000000,5357500000000,5356000000000,5356500000000,185
1723415460000000000,33,1,7114,5356500000000,5357250000000,5356500000000,5356750000000,81
1723415520000000000,33,1,7114,5356500000000,5357000000000,5356000000000,5357000000000,77
1723415580000000000,33,1,7114,5356750000000,5358000000000,5356750000000,5357000000000,117
1723415640000000000,33,1,7114,5357250000000,5359750000000,5357250000000,5359750000000,263
1723415700000000000,33,1,7114,5359750000000,5360500000000,5358750000000,5359750000000,293
1723415760000000000,33,1,7114,5359500000000,5360500000000,5358750000000,5360250000000,227
1723415820000000000,33,1,7114,5360000000000,5362250000000,5360000000000,5361500000000,375
1723415880000000000,33,1,7114,5361500000000,5361500000000,5360750000000,5361250000000,141
1723415940000000000,33,1,7114,5360750000000,5362250000000,5360000000000,5360250000000,232
1723416000000000000,33,1,7114,5360250000000,5361000000000,5359000000000,5360750000000,233
1723416060000000000,33,1,7114,5360500000000,5361000000000,5360250000000,5361000000000,82
1723416120000000000,33,1,7114,5361000000000,5363000000000,5360750000000,5362250000000,344
1723416180000000000,33,1,7114,5362500000000,5363000000000,5361500000000,5361750000000,177
1723416240000000000,33,1,7114,5362000000000,5362000000000,5360500000000,5361250000000,91
1723416300000000000,33,1,7114,5361500000000,5361750000000,5361000000000,5361250000000,56
1723416360000000000,33,1,7114,5361500000000,5361500000000,5359500000000,5360250000000,213
1723416420000000000,33,1,7114,5360750000000,5361250000000,5360250000000,5360750000000,79
1723416480000000000,33,1,7114,5360750000000,5361000000000,5360250000000,5360250000000,39
1723416540000000000,33,1,7114,5360500000000,5361500000000,5360000000000,5360000000000,144
1723416600000000000,33,1,7114,5360000000000,5360750000000,5359500000000,5360000000000,262
1723416660000000000,33,1,7114,5360500000000,5360500000000,5359500000000,5360000000000,141
1723416720000000000,33,1,7114,5360250000000,5366750000000,5360250000000,5364000000000,1302
1723416780000000000,33,1,7114,5364000000000,5365500000000,5363250000000,5364750000000,648
1723416840000000000,33,1,7114,5365000000000,5367000000000,5364750000000,5365500000000,363
1723416900000000000,33,1,7114,5365500000000,5366500000000,5364750000000,5365000000000,395
1723416960000000000,33,1,7114,5365250000000,5366000000000,5364750000000,5365500000000,106
1723417020000000000,33,1,7114,5365250000000,5366500000000,5364750000000,5366000000000,163
