ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume
1731369600000000000,33,1,42034014,6027750000000,6028250000000,6026500000000,6027250000000,258
1731369660000000000,33,1,42034014,6027250000000,6028000000000,6027250000000,6028000000000,78
1731369720000000000,33,1,42034014,6027750000000,6028250000000,6027750000000,6028000000000,69
1731369780000000000,33,1,42034014,6028000000000,6028500000000,6028000000000,6028000000000,109
1731369840000000000,33,1,42034014,6027750000000,6028750000000,6027750000000,6028500000000,97
1731369900000000000,33,1,42034014,6028500000000,6028500000000,6027500000000,6027750000000,136
1731369960000000000,33,1,42034014,6028000000000,6028250000000,6027500000000,6027750000000,83
1731370020000000000,33,1,42034014,6027750000000,6027750000000,6026750000000,6026750000000,78
1731370080000000000,33,1,42034014,6026750000000,6027250000000,6026250000000,6026750000000,130
1731370140000000000,33,1,42034014,6026750000000,6027250000000,6026500000000,6026500000000,57
1731370200000000000,33,1,42034014,6026750000000,6026750000000,6025500000000,6026250000000,170
1731370260000000000,33,1,42034014,6026250000000,6026750000000,6026250000000,6026500000000,48
1731370320000000000,33,1,42034014,6026250000000,6026500000000,6025750000000,6026250000000,42
1731370380000000000,33,1,42034014,6026250000000,6027750000000,6026250000000,6027750000000,86
1731370440000000000,33,1,42034014,6027750000000,6028250000000,6027500000000,6028250000000,101
1731370500000000000,33,1,42034014,6028250000000,6028250000000,6027250000000,6027250000000,96
1731370560000000000,33,1,42034014,6027000000000,6027500000000,6027000000000,6027250000000,104
1731370620000000000,33,1,42034014,6027250000000,6027250000000,6026500000000,6026750000000,44
1731370680000000000,33,1,42034014,6026500000000,6027000000000,6026250000000,6026750000000,63
1731370740000000000,33,1,42034014,6026500000000,6027000000000,6026250000000,6027000000000,107
1731370800000000000,33,1,42034014,6026750000000,6027000000000,6025500000000,6026000000000,287
1731370860000000000,33,1,42034014,6025750000000,6026000000000,6025750000000,6025750000000,54
1731370920000000000,33,1,42034014,6025750000000,6025750000000,6024250000000,6024500000000,238
1731370980000000000,33,1,42034014,6024500000000,6024750000000,6023750000000,6024750000000,208
1731371040000000000,33,1,42034014,6025000000000,6025500000000,6024500000000,6025250000000,236
1731371100000000000,33,1,42034014,6025250000000,6025500000000,6025000000000,6025250000000,81
1731371160000000000,33,1,42034014,6025500000000,6025500000000,6024750000000,6025250000000,44
1731371220000000000,33,1,42034014,6025250000000,6025750000000,6025000000000,6025750000000,60
1731371280000000000,33,1,42034014,6025750000000,6026000000000,6025250000000,6025750000000,53
1731371340000000000,33,1,42034014,6025750000000,6025750000000,6025750000000,6025750000000,43
1731371400000000000,33,1,42034014,6025500000000,6026000000000,6025500000000,6026000000000,45
1731371460000000000,33,1,42034014,6025750000000,6025750000000,6024500000000,6024500000000,70
1731371520000000000,33,1,42034014,6024500000000,6024750000000,6023500000000,6023750000000,210
1731371580000000000,33,1,42034014,6023750000000,6024000000000,6023250000000,6024000000000,226
1731371640000000000,33,1,42034014,6023750000000,6025000000000,6023750000000,6025000000000,144
1731371700000000000,33,1,42034014,6025000000000,6025750000000,6024500000000,6024500000000,162
1731371760000000000,33,1,42034014,6024500000000,6024750000000,6024250000000,6024500000000,35
1731371820000000000,33,1,42034014,6024000000000,6024500000000,6023750000000,6024000000000,86
1731371880000000000,33,1,42034014,6024000000000,6024250000000,6023750000000,6024250000000,29
1731371940000000000,33,1,42034014,6024250000000,6024750000000,6023250000000,6023750000000,76
1731372000000000000,33,1,42034014,6023750000000,6024250000000,6023500000000,6023750000000,195
1731372060000000000,33,1,42034014,6023750000000,6023750000000,6022750000000,6023250000000,242
1731372120000000000,33,1,42034014,6023500000000,6023500000000,6022750000000,6023250000000,197
